,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,Unnamed: 0,URL,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS
1502,March-22-2023,200 Forest View Dr,Lake Bluff,425000.0,3.0,2.0,Lake Bluff,1967.0,,261.0,https://www.redfin.com/IL/Lake-Bluff/200-Forest-View-Dr-60044/home/17668331,42.2950849,-87.8533384,,,"$425,000",1967,$261,blue,788,200 Forest View Dr Lake Bluff
1010,March-13-2023,1064 Birchwood Dr,Pingree Grove,425000.0,4.0,3.5,Cambridge Lakes,2005.0,,146.0,https://www.redfin.com/IL/Pingree-Grove/1064-Birchwood-Dr-60140/home/16922451,42.087352,-88.4337626,,,"$425,000",2005,$146,blue,789,1064 Birchwood Dr Pingree Grove
1960,March-31-2023,4912 Mt Thabor Rd,Woodstock,425000.0,4.0,2.5,Bull Valley / Greenwood / Woodstock,1978.0,,147.0,https://www.redfin.com/IL/Woodstock/4912-Mt-Thabor-Rd-60098/home/17831716,42.257726,-88.40125,,,"$425,000",1978,$147,blue,790,4912 Mt Thabor Rd Woodstock
347,March-28-2023,2S071 Colonial Ln,Lombard,425000.0,5.0,3.0,Butterfield East,1965.0,,155.0,https://www.redfin.com/IL/Lombard/2S071-Colonial-Ln-60148/home/18085555,41.8437491,-88.0301563,,,"$425,000",1965,$155,blue,791,2S071 Colonial Ln Lombard
1842,March-15-2023,42530 N Pedersen Ln,Antioch,425000.0,3.0,2.0,Antioch,1988.0,,184.0,https://www.redfin.com/IL/Antioch/42530-N-Pedersen-Ln-60002/home/17771352,42.4814446,-88.1626423,,,"$425,000",1988,$184,blue,792,42530 N Pedersen Ln Antioch
53,March-30-2023,1925 Ridgefield Ln,Naperville,425000.0,4.0,2.5,Old Farm,1974.0,,237.0,https://www.redfin.com/IL/Naperville/1925-Ridgefield-Ln-60565/home/18037901,41.7316547,-88.1439117,,,"$425,000",1974,$237,blue,793,1925 Ridgefield Ln Naperville
2572,March-31-2023,25509 W Ashton Dr,Plainfield,424990.0,4.0,2.5,Springbank,2022.0,,180.0,https://www.redfin.com/IL/Plainfield/25509-W-Ashton-Dr-60586/home/23276144,41.5773,-88.237892,,,"$424,990",2022,$180,blue,794,25509 W Ashton Dr Plainfield
2456,March-21-2023,25541 W Cerena Cir,Plainfield,424990.0,4.0,2.0,Springbank,2023.0,,216.0,https://www.redfin.com/IL/Plainfield/25541-W-Cerena-Cir-60586/home/23276154,41.5770697,-88.2383638,,,"$424,990",2023,$216,blue,795,25541 W Cerena Cir Plainfield
2836,March-3-2023,26210 S Castle Blvd,Manhattan,424990.0,4.0,2.5,Manhattan/Wilton Center,2022.0,,180.0,https://www.redfin.com/IL/Manhattan/26210-S-Castle-Blvd-60442/home/182134278,41.4124831,-87.9750365,,,"$424,990",2022,$180,blue,796,26210 S Castle Blvd Manhattan
1145,March-6-2023,1552 Hollow Tree Ln,Pingree Grove,424990.0,4.0,2.5,Cambridge Lakes,2022.0,,163.0,https://www.redfin.com/IL/Pingree-Grove/1552-Hollow-Tree-Ln-60140/home/181150424,42.091055,-88.4425579,,,"$424,990",2022,$163,blue,797,1552 Hollow Tree Ln Pingree Grove
2744,March-31-2023,769 Westwind Dr,New Lenox,424000.0,3.0,2.5,New Lenox,2003.0,,211.0,https://www.redfin.com/IL/New-Lenox/769-Westwind-Dr-60451/home/23391708,41.5032195,-87.9169704,,,"$424,000",2003,$211,blue,798,769 Westwind Dr New Lenox
2794,March-3-2023,29W028 Shell Lake Dr,Naperville,423000.0,5.0,2.5,Naperville,1975.0,,186.0,https://www.redfin.com/IL/Naperville/29W028-Shell-Lake-Dr-60564/home/23190152,41.7158771,-88.187401,,,"$423,000",1975,$186,blue,799,29W028 Shell Lake Dr Naperville
2705,March-17-2023,13905 S Parker Rd,Homer Glen,423000.0,5.0,2.5,Chickasaw Hills,1972.0,,189.0,https://www.redfin.com/IL/Homer-Glen/13905-S-Parker-Rd-60491/home/23243145,41.6357959,-87.9502145,,,"$423,000",1972,$189,blue,800,13905 S Parker Rd Homer Glen
961,March-13-2023,5N875 Millstone Dr,St. Charles,422000.0,5.0,3.0,Kings Mill,1972.0,,279.0,https://www.redfin.com/IL/St-Charles/5N875-Millstone-Dr-60175/home/16993466,41.951823,-88.423858,,,"$422,000",1972,$279,blue,801,5N875 Millstone Dr St. Charles
1423,March-6-2023,716 Alsace Cir #716,Buffalo Grove,421100.0,3.0,2.5,Cherbourg,1989.0,,186.0,https://www.redfin.com/IL/Buffalo-Grove/716-Alsace-Cir-60089/unit-716/home/144996200,42.1659676,-87.9646589,,,"$421,100",1989,$186,blue,802,716 Alsace Cir #716 Buffalo Grove
2847,March-23-2023,4956 Vermette Cir,Plainfield,421000.0,4.0,2.5,Plainfield,1994.0,,170.0,https://www.redfin.com/IL/Plainfield/4956-Vermette-Cir-60586/home/12726825,41.5605612,-88.2047047,,,"$421,000",1994,$170,blue,803,4956 Vermette Cir Plainfield
600,March-13-2023,555 S Swain Ave,Elmhurst,420600.0,4.0,2.0,Elmhurst,1933.0,,282.0,https://www.redfin.com/IL/Elmhurst/555-S-Swain-Ave-60126/home/18101060,41.8835636,-87.9468689,,,"$420,600",1933,$282,blue,804,555 S Swain Ave Elmhurst
181,March-3-2023,823 Franklin St,Westmont,420250.0,3.0,2.0,Westmont,1976.0,,231.0,https://www.redfin.com/IL/Westmont/823-Franklin-St-60559/home/18030705,41.8164667,-87.9654483,,,"$420,250",1976,$231,blue,805,823 Franklin St Westmont
1100,March-31-2023,50 Mckinley St,St. Charles,420000.0,3.0,2.5,Campton Hills / St. Charles,1970.0,,208.0,https://www.redfin.com/IL/Saint-Charles/50-McKinley-St-60174/home/16983757,41.9019981,-88.3083264,,,"$420,000",1970,$208,blue,806,50 Mckinley St St. Charles
1309,March-22-2023,1 Court Of Bucks County,Lincolnshire,420000.0,3.0,2.5,Wood Creek Courts,1973.0,,151.0,https://www.redfin.com/IL/Lincolnshire/1-Court-of-Bucks-County-60069/home/17645432,42.1995637,-87.89573,,,"$420,000",1973,$151,blue,807,1 Court Of Bucks County Lincolnshire
671,March-8-2023,1310 Saddlebrook Rd,Bartlett,420000.0,4.0,2.5,Woodland Hills,1992.0,,187.0,https://www.redfin.com/IL/Bartlett/1310-Saddlebrook-Rd-60103/home/18209419,41.9583915,-88.2136109,,,"$420,000",1992,$187,blue,808,1310 Saddlebrook Rd Bartlett
1515,March-8-2023,80 Lakeview Pl Unit A,Lake Zurich,420000.0,3.0,3.0,Somerset Townhomes,2017.0,,,https://www.redfin.com/IL/Lake-Zurich/80-Lakeview-Pl-60047/unit-A/home/113498276,42.197479,-88.094621,,,"$420,000",2017,$nan,blue,809,80 Lakeview Pl Unit A Lake Zurich
194,March-27-2023,1431 W Byron Ave,Addison,420000.0,3.0,2.0,Addison,1969.0,,223.0,https://www.redfin.com/IL/Addison/1431-W-Byron-Ave-60101/home/18165489,41.941327,-88.023369,,,"$420,000",1969,$223,blue,810,1431 W Byron Ave Addison
2024,March-30-2023,4 La Quinta Ct,Lake In The Hills,420000.0,3.0,2.5,Lake in the Hills,1994.0,,143.0,https://www.redfin.com/IL/Lake-in-the-Hills/4-La-Quinta-Ct-60156/home/17795743,42.1808772,-88.3538713,,,"$420,000",1994,$143,blue,811,4 La Quinta Ct Lake In The Hills
970,March-9-2023,16N710 Sumter Dr,Dundee,420000.0,4.0,2.5,Dundee / East Dundee / Sleepy Hollow / West Dundee,1965.0,,158.0,https://www.redfin.com/IL/West-Dundee/16N710-Sumter-Dr-60118/home/17028445,42.1060378,-88.3297482,,,"$420,000",1965,$158,blue,812,16N710 Sumter Dr Dundee
1902,March-10-2023,920 W Washington Ave,Lake Bluff,420000.0,4.0,2.5,Lake Bluff,1972.0,,150.0,https://www.redfin.com/IL/Lake-Bluff/920-W-Washington-Ave-60044/home/17667669,42.2813877,-87.8829785,,,"$420,000",1972,$150,blue,813,920 W Washington Ave Lake Bluff
2652,March-1-2023,270 Pebblestone Rd,Naperville,420000.0,3.0,2.5,Old Farm,1984.0,,276.0,https://www.redfin.com/IL/Naperville/270-Pebblestone-Rd-60565/home/23173855,41.7247685,-88.1412815,,,"$420,000",1984,$276,blue,814,270 Pebblestone Rd Naperville
1759,March-31-2023,36205 N Bridlewood Ave,Gurnee,420000.0,4.0,3.0,Bridlewood,1992.0,,179.0,https://www.redfin.com/IL/Gurnee/36205-N-Bridlewood-Ave-60031/home/17723034,42.3890715,-87.9824184,,,"$420,000",1992,$179,blue,815,36205 N Bridlewood Ave Gurnee
1115,March-3-2023,2412 Knowlton Dr,West Dundee,420000.0,4.0,2.5,Hills of West Dundee,1990.0,,179.0,https://www.redfin.com/IL/West-Dundee/2412-Knowlton-Dr-60118/home/17028538,42.1054343,-88.3138702,,,"$420,000",1990,$179,blue,816,2412 Knowlton Dr West Dundee
2282,March-13-2023,5713 Foxfield Ln,Lake In The Hills,420000.0,5.0,3.0,Lake in the Hills,2003.0,,129.0,https://www.redfin.com/IL/Lake-in-the-Hills/5713-Foxfield-Ln-60156/home/14357106,42.1994551,-88.4096555,,,"$420,000",2003,$129,blue,817,5713 Foxfield Ln Lake In The Hills
1000,March-17-2023,41W058 Kingston Ct,St. Charles,420000.0,4.0,2.5,Weybridge,1979.0,,178.0,https://www.redfin.com/IL/St-Charles/41W058-Kingston-Ct-60175/home/16930125,41.9718614,-88.4158114,,,"$420,000",1979,$178,blue,818,41W058 Kingston Ct St. Charles
633,March-24-2023,308 S Whispering Hills Dr,Naperville,420000.0,4.0,2.0,Will-O-Way,1984.0,,,https://www.redfin.com/IL/Naperville/308-S-Whispering-Hills-Dr-60540/home/18071787,41.7691755,-88.1812126,,,"$420,000",1984,$nan,blue,819,308 S Whispering Hills Dr Naperville
717,March-17-2023,719 Crescent Blvd,Glen Ellyn,420000.0,4.0,3.0,Glen Ellyn,1929.0,,152.0,https://www.redfin.com/IL/Glen-Ellyn/719-Crescent-Blvd-60137/home/142671332,41.8810708,-88.0568801,,,"$420,000",1929,$152,blue,820,719 Crescent Blvd Glen Ellyn
1312,March-17-2023,28219 W Yosemite Ct,Lakemoor,420000.0,4.0,2.5,Rockwell Place,2022.0,,190.0,https://www.redfin.com/IL/McHenry/28219-W-Yosemite-Ct-60051/home/17588249,42.328193,-88.1829334,,,"$420,000",2022,$190,blue,821,28219 W Yosemite Ct Lakemoor
528,March-31-2023,411 Fernwood Dr,Westmont,420000.0,3.0,2.5,Sycamore Run,1979.0,,194.0,https://www.redfin.com/IL/Westmont/411-Fernwood-Dr-60559/home/18015727,41.7751611,-87.9884052,,,"$420,000",1979,$194,blue,822,411 Fernwood Dr Westmont
2370,March-10-2023,26200 S Castle Blvd,Manhattan,419990.0,4.0,2.0,Ivanhoe,2022.0,,213.0,https://www.redfin.com/IL/Manhattan/26200-S-Castle-Blvd-60442/home/182134220,41.4124831,-87.9750365,,,"$419,990",2022,$213,blue,823,26200 S Castle Blvd Manhattan
1325,March-24-2023,599 Cross Ct,Gurnee,419000.0,4.0,2.5,Providence Village,1989.0,,156.0,https://www.redfin.com/IL/Gurnee/599-Cross-Ct-60031/home/17715185,42.3508045,-87.9176792,,,"$419,000",1989,$156,blue,824,599 Cross Ct Gurnee
1403,March-13-2023,1347 Larchmont Dr,Buffalo Grove,418000.0,4.0,2.5,Strathmore Grove,1976.0,,196.0,https://www.redfin.com/IL/Buffalo-Grove/1347-Larchmont-Dr-60089/home/17638265,42.1759367,-87.9806012,,,"$418,000",1976,$196,blue,825,1347 Larchmont Dr Buffalo Grove
832,March-17-2023,1206 Westhaven Dr,Wheaton,417525.0,4.0,2.5,Wheaton,1969.0,,199.0,https://www.redfin.com/IL/Wheaton/1206-Westhaven-Dr-60189/home/17353260,41.8529255,-88.1301748,,,"$417,525",1969,$199,blue,826,1206 Westhaven Dr Wheaton
853,March-3-2023,1410 Wynnfield Dr,Algonquin,417500.0,4.0,3.0,Willoughby Farms,1996.0,,160.0,https://www.redfin.com/IL/Algonquin/1410-Wynnfield-Dr-60102/home/16895715,42.1435952,-88.315313,,,"$417,500",1996,$160,blue,827,1410 Wynnfield Dr Algonquin
630,March-31-2023,303 Nicole Way,Itasca,417500.0,3.0,2.5,Hidden Oaks,2010.0,,233.0,https://www.redfin.com/IL/Itasca/303-Nicole-Way-60143/home/21731632,41.9823158,-88.0082725,,,"$417,500",2010,$233,blue,828,303 Nicole Way Itasca
2602,March-30-2023,18721 S Mill Creek Dr,Mokena,417000.0,3.0,3.5,Mokena,2007.0,,138.0,https://www.redfin.com/IL/Mokena/18721-S-Mill-Creek-Dr-60448/home/23276095,41.5486563,-87.8913552,,,"$417,000",2007,$138,blue,829,18721 S Mill Creek Dr Mokena
2506,March-24-2023,1320 Fieldstone Ct,Naperville,417000.0,4.0,2.0,Brook Crossing,1984.0,,168.0,https://www.redfin.com/IL/Naperville/1320-Fieldstone-Ct-60564/home/23237780,41.7150488,-88.1755757,,,"$417,000",1984,$168,blue,830,1320 Fieldstone Ct Naperville
519,March-10-2023,1595 Lois Ann Dr,Naperville,417000.0,3.0,2.5,Brookdale,1991.0,,199.0,https://www.redfin.com/IL/Naperville/1595-Lois-Ann-Ln-60563/home/18075461,41.7830493,-88.1909972,,,"$417,000",1991,$199,blue,831,1595 Lois Ann Dr Naperville
2185,March-29-2023,947 Wheatland Dr,Crystal Lake,416000.0,4.0,2.5,Harvest Run,1998.0,,176.0,https://www.redfin.com/IL/Crystal-Lake/947-Wheatland-Dr-60014/home/17818270,42.2146973,-88.3682081,,,"$416,000",1998,$176,blue,832,947 Wheatland Dr Crystal Lake
260,March-6-2023,167 Bourne Ln,Bloomingdale,416000.0,4.0,2.5,Bloomingdale,1978.0,,178.0,https://www.redfin.com/IL/Bloomingdale/167-Bourne-Ln-60108/home/18190205,41.951405,-88.0752322,,,"$416,000",1978,$178,blue,833,167 Bourne Ln Bloomingdale
657,March-24-2023,19W181 21st Pl,Lombard,416000.0,3.0,2.5,Congress Knolls,1959.0,,177.0,https://www.redfin.com/IL/Lombard/19W181-21st-Pl-60148/home/18090964,41.8469066,-88.0017148,,,"$416,000",1959,$177,blue,834,19W181 21st Pl Lombard
686,March-17-2023,218 Timberleaf Cir,Roselle,415870.0,2.0,2.5,Keeneyville / Roselle,2022.0,,237.0,https://www.redfin.com/IL/Roselle/218-Rodenburg-Rd-60172/home/182738506,41.9868972,-88.1097443,,,"$415,870",2022,$237,blue,835,218 Timberleaf Cir Roselle
1494,March-17-2023,39 S Emerald Ave,Mundelein,415250.0,4.0,2.5,Country Brook Estates,1991.0,,177.0,https://www.redfin.com/IL/Mundelein/39-S-Emerald-Ave-60060/home/17685448,42.2623103,-88.0109679,,,"$415,250",1991,$177,blue,836,39 S Emerald Ave Mundelein
673,March-27-2023,1413 Pinetree Dr,Naperville,415000.0,4.0,2.0,Naperville,1984.0,,208.0,https://www.redfin.com/IL/Naperville/1413-Pinetree-Dr-60565/home/18069039,41.7446072,-88.1539735,,,"$415,000",1984,$208,blue,837,1413 Pinetree Dr Naperville
140,March-3-2023,101 S Stauffer Dr,Naperville,415000.0,3.0,2.5,Will-O-Way,1984.0,,175.0,https://www.redfin.com/IL/Naperville/101-S-Stauffer-Dr-60540/home/18075482,41.7735067,-88.1692469,,,"$415,000",1984,$175,blue,838,101 S Stauffer Dr Naperville
1560,March-15-2023,18717 W Jasmine Ct,Grayslake,415000.0,4.0,2.5,Tangueray Meadows,1990.0,,171.0,https://www.redfin.com/IL/Grayslake/18717-W-Jasmine-Ct-60030/home/17718615,42.3582227,-87.9978332,,,"$415,000",1990,$171,blue,839,18717 W Jasmine Ct Grayslake
674,March-20-2023,195 E Madison St,Elmhurst,415000.0,3.0,2.0,Tuxedo Park,1954.0,,307.0,https://www.redfin.com/IL/Elmhurst/195-E-Madison-St-60126/home/18098936,41.8766029,-87.9354528,,,"$415,000",1954,$307,blue,840,195 E Madison St Elmhurst
1258,March-7-2023,13071 Crestview Dr,Huntley,415000.0,3.0,3.0,Del Webb Sun City,2003.0,,148.0,https://www.redfin.com/IL/Huntley/13071-Crestview-Dr-60142/home/16924448,42.139763,-88.460562,,,"$415,000",2003,$148,blue,841,13071 Crestview Dr Huntley
2494,March-12-2023,20570 Lennon Dr,Frankfort,415000.0,4.0,3.5,Walnut Creek,2004.0,,109.0,https://www.redfin.com/IL/Frankfort/20570-Lennon-Dr-60423/home/21709272,41.516151,-87.822695,,,"$415,000",2004,$109,blue,842,20570 Lennon Dr Frankfort
1028,March-28-2023,525 Shabbona Trl,Batavia,415000.0,2.0,1.5,Batavia,1960.0,,224.0,https://www.redfin.com/IL/Batavia/525-Shabbona-Trl-60510/home/16974280,41.8600384,-88.3174961,,,"$415,000",1960,$224,blue,843,525 Shabbona Trl Batavia
1184,March-16-2023,3157 Kyra Ln,Elgin,415000.0,3.0,2.5,Remington Meadows,2015.0,,161.0,https://www.redfin.com/IL/Elgin/3157-Kyra-Ln-60124/home/23132956,42.0169419,-88.3739718,,,"$415,000",2015,$161,blue,844,3157 Kyra Ln Elgin
2232,March-1-2023,1 Shoal Creek Ct,Lake In The Hills,415000.0,4.0,2.5,Boulder Ridge,2000.0,,142.0,https://www.redfin.com/IL/Lake-in-the-Hills/1-Shoal-Creek-Ct-60156/home/17802428,42.1873271,-88.3518987,,,"$415,000",2000,$142,blue,845,1 Shoal Creek Ct Lake In The Hills
1081,March-21-2023,39W675 Terney Sq,Geneva,415000.0,3.0,3.5,Mill Creek,1998.0,,192.0,https://www.redfin.com/IL/Geneva/39W675-Terney-Sq-60134/home/16982514,41.8741676,-88.3887757,,,"$415,000",1998,$192,blue,846,39W675 Terney Sq Geneva
2195,March-14-2023,1053 Wheatland Dr,Crystal Lake,415000.0,4.0,2.5,Harvest Run,2001.0,,,https://www.redfin.com/IL/Crystal-Lake/1053-Wheatland-Dr-60014/home/17818256,42.2125393,-88.3668618,,,"$415,000",2001,$nan,blue,847,1053 Wheatland Dr Crystal Lake
1455,March-17-2023,2648 Martini St,Mundelein,415000.0,3.0,2.5,Ivanhoe / Mundelein,2022.0,,235.0,https://www.redfin.com/IL/Mundelein/2648-Martini-St-60060/home/177664875,42.286,-88.0411,,,"$415,000",2022,$235,blue,848,2648 Martini St Mundelein
2609,March-13-2023,1651 Apricot St,Bolingbrook,415000.0,4.0,2.5,Augusta Village,2005.0,,183.0,https://www.redfin.com/IL/Bolingbrook/1651-Apricot-St-60490/home/23368635,41.6885326,-88.1425013,,,"$415,000",2005,$183,blue,849,1651 Apricot St Bolingbrook
1107,March-3-2023,723 Fellows St,St. Charles,415000.0,3.0,2.5,Westfield Park,1972.0,,233.0,https://www.redfin.com/IL/Saint-Charles/723-Fellows-St-60174/home/14358634,41.9006278,-88.3216486,,,"$415,000",1972,$233,blue,850,723 Fellows St St. Charles
2222,March-17-2023,10942 Preston Pkwy,Huntley,415000.0,5.0,2.5,Huntley,2003.0,,136.0,https://www.redfin.com/IL/Huntley/10942-Preston-Pkwy-60142/home/17782293,42.1706788,-88.4019451,,,"$415,000",2003,$136,blue,851,10942 Preston Pkwy Huntley
87,March-7-2023,855 Highview Ave,Glen Ellyn,415000.0,3.0,2.5,Glen Ellyn,1931.0,,278.0,https://www.redfin.com/IL/Glen-Ellyn/855-Highview-Ave-60137/home/18133486,41.8695437,-88.0505588,,,"$415,000",1931,$278,blue,852,855 Highview Ave Glen Ellyn
2659,March-13-2023,716 Wisconsin Rd,New Lenox,415000.0,3.0,2.0,New Lenox,1957.0,,231.0,https://www.redfin.com/IL/New-Lenox/716-Wisconsin-Rd-60451/home/23181991,41.504109,-87.972394,,,"$415,000",1957,$231,blue,853,716 Wisconsin Rd New Lenox
2569,March-6-2023,24516 Brooklands Ln,Plainfield,415000.0,4.0,3.5,Wilding Pointe,2000.0,,171.0,https://www.redfin.com/IL/Plainfield/24516-Brooklands-Ln-60585/home/23211113,41.6404449,-88.2160084,,,"$415,000",2000,$171,blue,854,24516 Brooklands Ln Plainfield
875,March-24-2023,1592 Hollow Tree Ln,Pingree Grove,414990.0,4.0,2.5,Cambridge Lakes,2022.0,,176.0,https://www.redfin.com/IL/Pingree-Grove/1592-Hollow-Tree-Ln-60140/home/181385878,42.091055,-88.4425579,,,"$414,990",2022,$176,blue,855,1592 Hollow Tree Ln Pingree Grove
1998,March-10-2023,6801 Cobble Springs Ln,Wonder Lake,414990.0,4.0,2.5,Stonewater,2022.0,,160.0,https://www.redfin.com/IL/Wonder-Lake/6801-Cobble-Springs-Ln-60097/home/179957694,42.359812,-88.329245,,,"$414,990",2022,$160,blue,856,6801 Cobble Springs Ln Wonder Lake
1140,March-30-2023,1626 Dublin Dr,Pingree Grove,414990.0,4.0,2.5,Cambridge Lakes,2022.0,,176.0,https://www.redfin.com/IL/Pingree-Grove/1626-Dublin-Dr-60140/home/183667593,42.0901459,-88.4467426,,,"$414,990",2022,$176,blue,857,1626 Dublin Dr Pingree Grove
2093,March-24-2023,160 Wildflower Ln,Crystal Lake,412715.0,4.0,3.0,Native Run,2001.0,,194.0,https://www.redfin.com/IL/Crystal-Lake/160-Wildflower-Ln-60014/home/17785850,42.2456592,-88.2929062,,,"$412,715",2001,$194,blue,858,160 Wildflower Ln Crystal Lake
1952,March-6-2023,2869 Kessler Dr,Mundelein,411295.0,3.0,2.5,Ivanhoe / Mundelein,2021.0,,189.0,https://www.redfin.com/IL/Mundelein/2869-Kessler-Dr-60060/home/178562410,42.286,-88.0411,,,"$411,295",2021,$189,blue,859,2869 Kessler Dr Mundelein
1369,March-15-2023,469 Rush Ct,Lake Zurich,411000.0,4.0,2.5,Sparrow Ridge,1988.0,,181.0,https://www.redfin.com/IL/Lake-Zurich/469-Rush-Ct-60047/home/17652108,42.1781126,-88.0818892,,,"$411,000",1988,$181,blue,860,469 Rush Ct Lake Zurich
2740,March-31-2023,2306 Shiloh Dr,Aurora,411000.0,4.0,3.0,Amber Fields,2003.0,,202.0,https://www.redfin.com/IL/Aurora/2306-Shiloh-Dr-60503/home/23389104,41.7072315,-88.2586849,,,"$411,000",2003,$202,blue,861,2306 Shiloh Dr Aurora
1785,March-27-2023,1908 Lynn Cir,Libertyville,410000.0,3.0,2.5,Green Oaks / Libertyville,2005.0,,165.0,https://www.redfin.com/IL/Libertyville/1908-Lynn-Cir-60048/home/14178589,42.3076599,-87.9622063,,,"$410,000",2005,$165,blue,862,1908 Lynn Cir Libertyville
2803,March-13-2023,14348 W Melbourne Pl,Lockport,410000.0,4.0,2.5,Victoria Crossing,2004.0,,177.0,https://www.redfin.com/IL/Lockport/14348-W-Melbourne-Pl-60441/home/23396514,41.5902676,-87.9680507,,,"$410,000",2004,$177,blue,863,14348 W Melbourne Pl Lockport
312,March-28-2023,2136 Timber Ln,Wheaton,410000.0,4.0,2.5,Streams Garden Villas,1974.0,,133.0,https://www.redfin.com/IL/Wheaton/2136-Timber-Ln-60189/home/18126769,41.8451075,-88.1399282,,,"$410,000",1974,$133,blue,864,2136 Timber Ln Wheaton
967,March-30-2023,3074 Chalkstone Ave,Elgin,410000.0,4.0,2.5,Providence,2005.0,,151.0,https://www.redfin.com/IL/Elgin/3074-Chalkstone-Ave-60124/home/16920198,42.0306409,-88.3635814,,,"$410,000",2005,$151,blue,865,3074 Chalkstone Ave Elgin
890,March-27-2023,1035 Pontiac Dr,Batavia,410000.0,4.0,2.5,Crestview Meadows,1990.0,,222.0,https://www.redfin.com/IL/Batavia/1035-Pontiac-Dr-60510/home/16978272,41.862358,-88.3249369,,,"$410,000",1990,$222,blue,866,1035 Pontiac Dr Batavia
550,March-13-2023,1313 Langley Cir,Naperville,410000.0,4.0,2.0,Brookdale,1982.0,,210.0,https://www.redfin.com/IL/Naperville/1313-Langley-Cir-60563/home/18079089,41.7909939,-88.1975861,,,"$410,000",1982,$210,blue,867,1313 Langley Cir Naperville
643,March-30-2023,2274 Driftwood Ln,Hanover Park,410000.0,3.0,2.5,Woodlake Trails,1976.0,,228.0,https://www.redfin.com/IL/Hanover-Park/2274-Driftwood-Ln-60133/home/18210837,41.9455325,-88.161785,,,"$410,000",1976,$228,blue,868,2274 Driftwood Ln Hanover Park
389,March-10-2023,27 S Chase Ave,Lombard,410000.0,4.0,2.5,Lombard,1972.0,,308.0,https://www.redfin.com/IL/Lombard/27-S-Chase-Ave-60148/home/18104667,41.8885807,-87.998426,,,"$410,000",1972,$308,blue,869,27 S Chase Ave Lombard
2256,March-28-2023,2415 N Patricia Ln,Mchenry,410000.0,4.0,3.5,Holiday Hills / Johnsburg / McHenry / Lakemoor / McCullom Lake / Sunnyside / Ringwood,2003.0,,138.0,https://www.redfin.com/IL/McHenry/2415-N-Patricia-Ln-60051/home/17847506,42.3655995,-88.2561947,,,"$410,000",2003,$138,blue,870,2415 N Patricia Ln Mchenry
2903,March-3-2023,2504 Ventura Dr,Plainfield,410000.0,4.0,2.5,Brookside,2002.0,,,https://www.redfin.com/IL/Plainfield/2504-Ventura-Dr-60586/home/23334722,41.5670833,-88.2368764,,,"$410,000",2002,$nan,blue,871,2504 Ventura Dr Plainfield
1797,March-22-2023,1350 Benson Ln,Green Oaks,410000.0,3.0,1.0,Green Oaks / Libertyville,1952.0,,263.0,https://www.redfin.com/IL/Libertyville/1350-Benson-Ln-60048/home/17681465,42.2959874,-87.9217976,,,"$410,000",1952,$263,blue,872,1350 Benson Ln Green Oaks
1154,March-3-2023,1201 Millview Dr,Batavia,410000.0,4.0,2.5,Batavia,1988.0,,146.0,https://www.redfin.com/IL/Batavia/1201-Millview-Dr-60510/home/16971294,41.8342725,-88.3254303,,,"$410,000",1988,$146,blue,873,1201 Millview Dr Batavia
1663,March-30-2023,38041 N Coolidge Ave,Beach Park,410000.0,4.0,3.5,Beach Park,2003.0,,85.0,https://www.redfin.com/IL/Beach-Park/38041-N-Coolidge-Ave-60087/home/17750059,42.4142822,-87.8266909,,,"$410,000",2003,$85,blue,874,38041 N Coolidge Ave Beach Park
225,March-17-2023,4706 Highland Ave,Downers Grove,410000.0,3.0,1.5,Downers Grove,1919.0,,424.0,https://www.redfin.com/IL/Downers-Grove/4706-Highland-Ave-60515/home/18026825,41.8015368,-88.0098401,,,"$410,000",1919,$424,blue,875,4706 Highland Ave Downers Grove
