,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,Unnamed: 0.2,URL,Unnamed: 0,URL.2,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS,Unnamed: 0.1,URL.1
3059,April-11-2023,1687 Brentwood Ln,Wheaton,425000.0,3.0,2.0,Wheaton,1971.0,,186.0,,41.8368707,-88.0836451,2195.0,,68.0,https://www.redfin.com/IL/Wheaton/1687-Brentwood-Ln-60189/home/17477906,"$425,000",1971,$186,blue,2660,1687 Brentwood Ln Wheaton,,
3058,April-17-2023,1360 Newcastle Ln,Bartlett,425000.0,3.0,3.0,Fairfax Silvercrest,1993.0,,158.0,,41.9591828,-88.1678428,2182.0,,652.0,https://www.redfin.com/IL/Bartlett/1360-Newcastle-Ln-60103/home/18212497,"$425,000",1993,$158,blue,2661,1360 Newcastle Ln Bartlett,,
3057,April-5-2023,187 Meadowview Ln,Aurora,425000.0,3.0,2.5,Oakhurst,1991.0,,223.0,,41.7500245,-88.2596517,2181.0,,620.0,https://www.redfin.com/IL/Aurora/187-Meadowview-Ln-60502/home/17217362,"$425,000",1991,$223,blue,2662,187 Meadowview Ln Aurora,,
3065,April-14-2023,261 S Park Blvd,Glen Ellyn,425000.0,4.0,3.5,Glen Ellyn,1978.0,,174.0,,41.8499278,-88.0616158,2186.0,,544.0,https://www.redfin.com/IL/Glen-Ellyn/261-S-Park-Blvd-60137/home/18122072,"$425,000",1978,$174,blue,2663,261 S Park Blvd Glen Ellyn,,
0,April-14-2023,1418 Wilson Ave,Wheaton,425000.0,4.0,2.0,Wheaton,1978.0,,175.0,https://www.redfin.com/IL/Wheaton/1418-Wilson-Ave-60189/home/18124562,41.8560052,-88.0860567,,,,,"$425,000",1978,$175,blue,2664,1418 Wilson Ave Wheaton,,
515,April-24-2023,8s184 Washington St,Darien,425000.0,4.0,2.5,Darien,1970.0,,190.0,https://www.redfin.com/IL/Darien/8S184-Washington-St-60561/home/18005049,41.7554262,-87.9797595,,,,,"$425,000",1970,$190,blue,2665,8s184 Washington St Darien,,
780,April-28-2023,644 W Hinsdale Ave,Hinsdale,425000.0,3.0,2.0,Hinsdale,1955.0,,360.0,https://www.redfin.com/IL/Hinsdale/644-W-Hinsdale-Ave-60521/home/18021977,41.7995944,-87.9412168,,,,,"$425,000",1955,$360,blue,2666,644 W Hinsdale Ave Hinsdale,,
7780,April-4-2023,4129 White Ash Rd,Crystal Lake,425000.0,4.0,2.5,Prairie Ridge,1979.0,,132.0,https://www.redfin.com/IL/Crystal-Lake/4129-White-Ash-Rd-60014/home/14188210,42.242733,-88.2787535,,,,,"$425,000",1979,$132,blue,2667,4129 White Ash Rd Crystal Lake,,
8474,April-21-2023,821 Northside Dr,Shorewood,425000.0,3.0,2.0,Edgewater,2019.0,,196.0,https://www.redfin.com/IL/Shorewood/821-Northside-Dr-60404/home/23206624,41.5388335,-88.2111562,,,,,"$425,000",2019,$196,blue,2668,821 Northside Dr Shorewood,,
7790,April-7-2023,212 S Valley Rd,Mchenry,425000.0,4.0,3.5,Green Valley,1993.0,,126.0,https://www.redfin.com/IL/McHenry/212-S-Valley-Rd-60050/home/17831290,42.3265423,-88.261213,,,,,"$425,000",1993,$126,blue,2669,212 S Valley Rd Mchenry,,
338,April-27-2023,592 Harlowe Ln,Naperville,425000.0,2.0,3.0,Baileywood,1995.0,,212.0,https://www.redfin.com/IL/Naperville/592-Harlowe-Ln-60565/home/16885337,41.7428769,-88.1197777,,,,,"$425,000",1995,$212,blue,2670,592 Harlowe Ln Naperville,,
348,April-20-2023,4117 Main St,Downers Grove,425000.0,4.0,3.0,Downers Grove,1968.0,,176.0,https://www.redfin.com/IL/Downers-Grove/4117-Main-St-60515/home/12578652,41.8122261,-88.0109037,,,,,"$425,000",1968,$176,blue,2671,4117 Main St Downers Grove,,
94,April-7-2023,188 Cambridge Ln,Bloomingdale,425000.0,5.0,3.5,Bloomingdale,1977.0,,217.0,https://www.redfin.com/IL/Bloomingdale/188-Cambridge-Ln-60108/home/17988955,41.9502707,-88.077194,,,,,"$425,000",1977,$217,blue,2672,188 Cambridge Ln Bloomingdale,,
7977,April-10-2023,304 Highland Ave,Algonquin,425000.0,4.0,2.5,Algonquin,1973.0,,154.0,https://www.redfin.com/IL/Algonquin/304-Highland-Ave-60102/home/17794636,42.1669079,-88.2833512,,,,,"$425,000",1973,$154,blue,2673,304 Highland Ave Algonquin,,
68,April-11-2023,1687 Brentwood Ln,Wheaton,425000.0,3.0,2.0,Wheaton,1971.0,,186.0,https://www.redfin.com/IL/Wheaton/1687-Brentwood-Ln-60189/home/17477906,41.8368707,-88.0836451,,,,,"$425,000",1971,$186,blue,2674,1687 Brentwood Ln Wheaton,,
1068,April-3-2023,3178 Savannah Dr,Aurora,425000.0,4.0,2.5,Savannah,1998.0,,160.0,https://www.redfin.com/IL/Aurora/3178-Savannah-Dr-60502/home/16965235,41.8171704,-88.2694748,,,,,"$425,000",1998,$160,blue,2675,3178 Savannah Dr Aurora,,
652,April-17-2023,1360 Newcastle Ln,Bartlett,425000.0,3.0,3.0,Fairfax Silvercrest,1993.0,,158.0,https://www.redfin.com/IL/Bartlett/1360-Newcastle-Ln-60103/home/18212497,41.9591828,-88.1678428,,,,,"$425,000",1993,$158,blue,2676,1360 Newcastle Ln Bartlett,,
620,April-5-2023,187 Meadowview Ln,Aurora,425000.0,3.0,2.5,Oakhurst,1991.0,,223.0,https://www.redfin.com/IL/Aurora/187-Meadowview-Ln-60502/home/17217362,41.7500245,-88.2596517,,,,,"$425,000",1991,$223,blue,2677,187 Meadowview Ln Aurora,,
8152,April-3-2023,2425 Jackson Branch Dr,New Lenox,425000.0,3.0,2.5,New Lenox,1998.0,,265.0,https://www.redfin.com/IL/New-Lenox/2425-Jackson-Branch-Dr-60451/home/23297090,41.4760892,-87.9947545,,,,,"$425,000",1998,$265,blue,2678,2425 Jackson Branch Dr New Lenox,,
734,April-7-2023,1804 Alta Vista Ct,Naperville,425000.0,2.0,3.5,Astor Place,2004.0,,179.0,https://www.redfin.com/IL/Naperville/1804-Alta-Vista-Ct-60563/home/17979482,41.7984027,-88.2061471,,,,,"$425,000",2004,$179,blue,2679,1804 Alta Vista Ct Naperville,,
580,April-14-2023,16W648 Fern St,Willowbrook,425000.0,3.0,2.5,Timberlake Estates,1978.0,,231.0,https://www.redfin.com/IL/Willowbrook/16W648-Fern-St-60527/home/17996498,41.7358609,-87.9503668,,,,,"$425,000",1978,$231,blue,2680,16W648 Fern St Willowbrook,,
544,April-14-2023,261 S Park Blvd,Glen Ellyn,425000.0,4.0,3.5,Glen Ellyn,1978.0,,174.0,https://www.redfin.com/IL/Glen-Ellyn/261-S-Park-Blvd-60137/home/18122072,41.8499278,-88.0616158,,,,,"$425,000",1978,$174,blue,2681,261 S Park Blvd Glen Ellyn,,
8284,April-14-2023,14562 Shetland Dr,Homer Glen,425000.0,4.0,3.0,Derby Hills,1980.0,,127.0,https://www.redfin.com/IL/Homer-Glen/14562-Shetland-Dr-60491/home/23174421,41.6239717,-87.9208207,,,,,"$425,000",1980,$127,blue,2682,14562 Shetland Dr Homer Glen,,
1018,April-28-2023,2714 Wessex Dr,West Dundee,424900.0,2.0,3.0,Carrington Reserve,2002.0,,214.0,https://www.redfin.com/IL/West-Dundee/2714-Wessex-Dr-60118/home/16930460,42.1024416,-88.3200268,,,,,"$424,900",2002,$214,blue,2683,2714 Wessex Dr West Dundee,,
3095,April-28-2023,2714 Wessex Dr,West Dundee,424900.0,2.0,3.0,Carrington Reserve,2002.0,,214.0,,42.1024416,-88.3200268,2200.0,,1018.0,https://www.redfin.com/IL/West-Dundee/2714-Wessex-Dr-60118/home/16930460,"$424,900",2002,$214,blue,2684,2714 Wessex Dr West Dundee,,
3094,April-28-2023,2714 Wessex Dr,West Dundee,424900.0,2.0,3.0,Carrington Reserve,2002.0,,214.0,,42.1024416,-88.3200268,1018.0,https://www.redfin.com/IL/West-Dundee/2714-Wessex-Dr-60118/home/16930460,,,"$424,900",2002,$214,blue,2685,2714 Wessex Dr West Dundee,,
3097,April-5-2023,4174 Chelsea Manor Lot #8.03 Cir,Aurora,424130.0,3.0,2.5,Aurora / Eola,2022.0,,239.0,,41.7568116,-88.2169027,845.0,https://www.redfin.com/IL/Aurora/4174-Calder-Lot-31-02-LN-60504/home/178680968,,,"$424,130",2022,$239,blue,2686,4174 Chelsea Manor Lot #8.03 Cir Aurora,,
845,April-5-2023,4174 Chelsea Manor Lot #8.03 Cir,Aurora,424130.0,3.0,2.5,Aurora / Eola,2022.0,,239.0,https://www.redfin.com/IL/Aurora/4174-Calder-Lot-31-02-LN-60504/home/178680968,41.7568116,-88.2169027,,,,,"$424,130",2022,$239,blue,2687,4174 Chelsea Manor Lot #8.03 Cir Aurora,,
3096,April-5-2023,4174 Chelsea Manor Lot #8.03 Cir,Aurora,424130.0,3.0,2.5,Aurora / Eola,2022.0,,239.0,,41.7568116,-88.2169027,2201.0,,845.0,https://www.redfin.com/IL/Aurora/4174-Calder-Lot-31-02-LN-60504/home/178680968,"$424,130",2022,$239,blue,2688,4174 Chelsea Manor Lot #8.03 Cir Aurora,,
3099,April-28-2023,7032 Buckingham Cir,Woodridge,423000.0,3.0,2.5,Woodridge,1986.0,,164.0,,41.7588582,-88.0397242,324.0,https://www.redfin.com/IL/Woodridge/7032-Buckingham-Cir-60517/home/18044137,,,"$423,000",1986,$164,blue,2689,7032 Buckingham Cir Woodridge,,
3098,April-28-2023,7032 Buckingham Cir,Woodridge,423000.0,3.0,2.5,Woodridge,1986.0,,164.0,,41.7588582,-88.0397242,2202.0,,324.0,https://www.redfin.com/IL/Woodridge/7032-Buckingham-Cir-60517/home/18044137,"$423,000",1986,$164,blue,2690,7032 Buckingham Cir Woodridge,,
324,April-28-2023,7032 Buckingham Cir,Woodridge,423000.0,3.0,2.5,Woodridge,1986.0,,164.0,https://www.redfin.com/IL/Woodridge/7032-Buckingham-Cir-60517/home/18044137,41.7588582,-88.0397242,,,,,"$423,000",1986,$164,blue,2691,7032 Buckingham Cir Woodridge,,
7744,April-6-2023,24725 Sunset Ct,Mundelein,422900.0,3.0,3.0,Ivanhoe / Mundelein,1986.0,,201.0,https://www.redfin.com/IL/Mundelein/24725-W-Sunset-Ct-60060/home/17218009,42.2907109,-88.1159056,,,,,"$422,900",1986,$201,blue,2692,24725 Sunset Ct Mundelein,,
3101,April-6-2023,24725 Sunset Ct,Mundelein,422900.0,3.0,3.0,Ivanhoe / Mundelein,1986.0,,201.0,,42.2907109,-88.1159056,2203.0,,1916.0,https://www.redfin.com/IL/Mundelein/24725-W-Sunset-Ct-60060/home/17218009,"$422,900",1986,$201,blue,2693,24725 Sunset Ct Mundelein,,
3100,April-6-2023,24725 Sunset Ct,Mundelein,422900.0,3.0,3.0,Ivanhoe / Mundelein,1986.0,,201.0,,42.2907109,-88.1159056,4830.0,https://www.redfin.com/IL/Mundelein/24725-W-Sunset-Ct-60060/home/17218009,,,"$422,900",1986,$201,blue,2694,24725 Sunset Ct Mundelein,,
388,April-14-2023,413 Collen Dr,Lombard,422000.0,4.0,2.5,Lombard,1970.0,,198.0,https://www.redfin.com/IL/Lombard/413-Collen-Dr-60148/home/18092018,41.8542657,-88.0246338,,,,,"$422,000",1970,$198,blue,2695,413 Collen Dr Lombard,,
3107,April-20-2023,3233 Larrabee Dr,Geneva,422000.0,4.0,2.5,Fisher Farms,1999.0,,193.0,,41.8852789,-88.3515923,2205.0,,1175.0,https://www.redfin.com/IL/Geneva/3233-Larrabee-Dr-60134/home/16937592,"$422,000",1999,$193,blue,2696,3233 Larrabee Dr Geneva,,
3106,April-25-2023,2682 Yorkshire Ln,Lisle,422000.0,3.0,2.5,Green Trails,1980.0,,170.0,,41.7678115,-88.103794,2204.0,,425.0,https://www.redfin.com/IL/Lisle/2682-Yorkshire-Ln-60532/home/18047524,"$422,000",1980,$170,blue,2697,2682 Yorkshire Ln Lisle,,
3103,April-14-2023,413 Collen Dr,Lombard,422000.0,4.0,2.5,Lombard,1970.0,,198.0,,41.8542657,-88.0246338,2206.0,,388.0,https://www.redfin.com/IL/Lombard/413-Collen-Dr-60148/home/18092018,"$422,000",1970,$198,blue,2698,413 Collen Dr Lombard,,
3102,April-25-2023,2682 Yorkshire Ln,Lisle,422000.0,3.0,2.5,Green Trails,1980.0,,170.0,,41.7678115,-88.103794,425.0,https://www.redfin.com/IL/Lisle/2682-Yorkshire-Ln-60532/home/18047524,,,"$422,000",1980,$170,blue,2699,2682 Yorkshire Ln Lisle,,
425,April-25-2023,2682 Yorkshire Ln,Lisle,422000.0,3.0,2.5,Green Trails,1980.0,,170.0,https://www.redfin.com/IL/Lisle/2682-Yorkshire-Ln-60532/home/18047524,41.7678115,-88.103794,,,,,"$422,000",1980,$170,blue,2700,2682 Yorkshire Ln Lisle,,
1175,April-20-2023,3233 Larrabee Dr,Geneva,422000.0,4.0,2.5,Fisher Farms,1999.0,,193.0,https://www.redfin.com/IL/Geneva/3233-Larrabee-Dr-60134/home/16937592,41.8852789,-88.3515923,,,,,"$422,000",1999,$193,blue,2701,3233 Larrabee Dr Geneva,,
3104,April-20-2023,3233 Larrabee Dr,Geneva,422000.0,4.0,2.5,Fisher Farms,1999.0,,193.0,,41.8852789,-88.3515923,1175.0,https://www.redfin.com/IL/Geneva/3233-Larrabee-Dr-60134/home/16937592,,,"$422,000",1999,$193,blue,2702,3233 Larrabee Dr Geneva,,
3105,April-14-2023,413 Collen Dr,Lombard,422000.0,4.0,2.5,Lombard,1970.0,,198.0,,41.8542657,-88.0246338,388.0,https://www.redfin.com/IL/Lombard/413-Collen-Dr-60148/home/18092018,,,"$422,000",1970,$198,blue,2703,413 Collen Dr Lombard,,
7481,April-21-2023,5383 Conifer Ln,Gurnee,421000.0,4.0,2.5,Spruce Pointe,1998.0,,177.0,https://www.redfin.com/IL/Gurnee/5383-Conifer-Ln-60031/home/14356540,42.3926006,-87.9335186,,,,,"$421,000",1998,$177,blue,2704,5383 Conifer Ln Gurnee,,
3108,April-21-2023,5383 Conifer Ln,Gurnee,421000.0,4.0,2.5,Spruce Pointe,1998.0,,177.0,,42.3926006,-87.9335186,2207.0,,1653.0,https://www.redfin.com/IL/Gurnee/5383-Conifer-Ln-60031/home/14356540,"$421,000",1998,$177,blue,2705,5383 Conifer Ln Gurnee,,
3109,April-21-2023,5383 Conifer Ln,Gurnee,421000.0,4.0,2.5,Spruce Pointe,1998.0,,177.0,,42.3926006,-87.9335186,4567.0,https://www.redfin.com/IL/Gurnee/5383-Conifer-Ln-60031/home/14356540,,,"$421,000",1998,$177,blue,2706,5383 Conifer Ln Gurnee,,
3110,April-3-2023,1S531 Halsey Rd,Oakbrook Terrace,420100.0,4.0,2.0,Oak Brook Terrace,1956.0,,337.0,,41.8511951,-87.9648845,2208.0,,236.0,https://www.redfin.com/IL/Oakbrook-Terrace/1S531-Halsey-Rd-60181/home/18088407,"$420,100",1956,$337,blue,2707,1S531 Halsey Rd Oakbrook Terrace,,
236,April-3-2023,1S531 Halsey Rd,Oakbrook Terrace,420100.0,4.0,2.0,Oak Brook Terrace,1956.0,,337.0,https://www.redfin.com/IL/Oakbrook-Terrace/1S531-Halsey-Rd-60181/home/18088407,41.8511951,-87.9648845,,,,,"$420,100",1956,$337,blue,2708,1S531 Halsey Rd Oakbrook Terrace,,
3111,April-3-2023,1S531 Halsey Rd,Oakbrook Terrace,420100.0,4.0,2.0,Oak Brook Terrace,1956.0,,337.0,,41.8511951,-87.9648845,236.0,https://www.redfin.com/IL/Oakbrook-Terrace/1S531-Halsey-Rd-60181/home/18088407,,,"$420,100",1956,$337,blue,2709,1S531 Halsey Rd Oakbrook Terrace,,
306,April-6-2023,920 Case St,Naperville,420000.0,4.0,3.5,Sherman Woods,2005.0,,198.0,https://www.redfin.com/IL/Naperville/920-Case-St-60563/home/17980680,41.7899091,-88.1336365,,,,,"$420,000",2005,$198,blue,2710,920 Case St Naperville,,
3119,April-6-2023,920 Case St,Naperville,420000.0,4.0,3.5,Sherman Woods,2005.0,,198.0,,41.7899091,-88.1336365,306.0,https://www.redfin.com/IL/Naperville/920-Case-St-60563/home/17980680,,,"$420,000",2005,$198,blue,2711,920 Case St Naperville,,
3118,April-26-2023,30W165 Concord Ct,Warrenville,420000.0,4.0,2.5,Summerlakes,1978.0,,170.0,,41.8364994,-88.2089487,626.0,https://www.redfin.com/IL/Warrenville/30W165-Concord-Ct-60555/home/14198142,,,"$420,000",1978,$170,blue,2712,30W165 Concord Ct Warrenville,,
3140,April-18-2023,28W012 Galusha Ave,Warrenville,420000.0,5.0,5.0,Warrenville,1959.0,,115.0,,41.8191396,-88.1663761,664.0,https://www.redfin.com/IL/Warrenville/28W012-Galusha-Ave-60555/home/18142743,,,"$420,000",1959,$115,blue,2713,28W012 Galusha Ave Warrenville,,
3141,April-13-2023,231 Indian Trl,Lake In The Hills,420000.0,3.0,3.0,Lake in the Hills Estates,2022.0,,217.0,,42.1825979,-88.3232624,5188.0,https://www.redfin.com/IL/Lake-In-The-Hills/231-Indian-Trl-60156/home/22957458,,,"$420,000",2022,$217,blue,2714,231 Indian Trl Lake In The Hills,,
3142,April-18-2023,28W012 Galusha Ave,Warrenville,420000.0,5.0,5.0,Warrenville,1959.0,,115.0,,41.8191396,-88.1663761,2219.0,,664.0,https://www.redfin.com/IL/Warrenville/28W012-Galusha-Ave-60555/home/18142743,"$420,000",1959,$115,blue,2715,28W012 Galusha Ave Warrenville,,
664,April-18-2023,28W012 Galusha Ave,Warrenville,420000.0,5.0,5.0,Warrenville,1959.0,,115.0,https://www.redfin.com/IL/Warrenville/28W012-Galusha-Ave-60555/home/18142743,41.8191396,-88.1663761,,,,,"$420,000",1959,$115,blue,2716,28W012 Galusha Ave Warrenville,,
3117,April-6-2023,121 N Princeton Ave,Villa Park,420000.0,4.0,2.0,Villa Park,1918.0,,219.0,,41.8923552,-87.9803525,381.0,https://www.redfin.com/IL/Villa-Park/121-N-Princeton-Ave-60181/home/14362291,,,"$420,000",1918,$219,blue,2717,121 N Princeton Ave Villa Park,,
626,April-26-2023,30W165 Concord Ct,Warrenville,420000.0,4.0,2.5,Summerlakes,1978.0,,170.0,https://www.redfin.com/IL/Warrenville/30W165-Concord-Ct-60555/home/14198142,41.8364994,-88.2089487,,,,,"$420,000",1978,$170,blue,2718,30W165 Concord Ct Warrenville,,
3139,April-24-2023,1103 Marlowe Pl,Vernon Hills,420000.0,4.0,3.0,Indian Creek / Vernon Hills,1979.0,,228.0,,42.2467976,-87.9734796,2216.0,,1764.0,https://www.redfin.com/IL/Vernon-Hills/1103-Marlowe-Pl-60061/home/17671955,"$420,000",1979,$228,blue,2719,1103 Marlowe Pl Vernon Hills,,
3116,April-28-2023,252 S Ellyn Ave,Glen Ellyn,420000.0,4.0,2.5,Glen Ellyn,1964.0,,228.0,,41.8501814,-88.0605465,429.0,https://www.redfin.com/IL/Glen-Ellyn/252-S-Ellyn-Ave-60137/home/17477606,,,"$420,000",1964,$228,blue,2720,252 S Ellyn Ave Glen Ellyn,,
3144,April-24-2023,539 Truman St,Bolingbrook,420000.0,4.0,2.5,Heritage Creek,1994.0,,187.0,,41.7233212,-88.0907822,2221.0,,2322.0,https://www.redfin.com/IL/Bolingbrook/539-Truman-St-60440/home/23291452,"$420,000",1994,$187,blue,2721,539 Truman St Bolingbrook,,
3145,April-10-2023,22W536 Lakeside Dr,Glen Ellyn,420000.0,2.0,2.5,Arboretum Estates,1995.0,,207.0,,41.8307921,-88.0660863,2222.0,,36.0,https://www.redfin.com/IL/Glen-Ellyn/22W536-Lakeside-Dr-60137/home/18119708,"$420,000",1995,$207,blue,2722,22W536 Lakeside Dr Glen Ellyn,,
3146,April-24-2023,539 Truman St,Bolingbrook,420000.0,4.0,2.5,Heritage Creek,1994.0,,187.0,,41.7233212,-88.0907822,5236.0,https://www.redfin.com/IL/Bolingbrook/539-Truman-St-60440/home/23291452,,,"$420,000",1994,$187,blue,2723,539 Truman St Bolingbrook,,
3147,April-6-2023,121 N Princeton Ave,Villa Park,420000.0,4.0,2.0,Villa Park,1918.0,,219.0,,41.8923552,-87.9803525,2223.0,,381.0,https://www.redfin.com/IL/Villa-Park/121-N-Princeton-Ave-60181/home/14362291,"$420,000",1918,$219,blue,2724,121 N Princeton Ave Villa Park,,
3148,April-6-2023,301 Red Rock Ln,Elgin,420000.0,3.0,3.0,Copper Springs,2006.0,,165.0,,42.0263612,-88.3672221,2224.0,,909.0,https://www.redfin.com/IL/Elgin/301-Red-Rock-Ln-60124/home/23144419,"$420,000",2006,$165,blue,2725,301 Red Rock Ln Elgin,,
3149,April-13-2023,231 Indian Trl,Lake In The Hills,420000.0,3.0,3.0,Lake in the Hills Estates,2022.0,,217.0,,42.1825979,-88.3232624,2225.0,,2274.0,https://www.redfin.com/IL/Lake-In-The-Hills/231-Indian-Trl-60156/home/22957458,"$420,000",2022,$217,blue,2726,231 Indian Trl Lake In The Hills,,
3115,April-28-2023,616 Mckinley Ave,Geneva,420000.0,3.0,3.0,Geneva,1925.0,,199.0,,41.8952752,-88.316471,960.0,https://www.redfin.com/IL/Geneva/616-McKinley-Ave-60134/home/16978698,,,"$420,000",1925,$199,blue,2727,616 Mckinley Ave Geneva,,
3150,April-28-2023,252 S Ellyn Ave,Glen Ellyn,420000.0,4.0,2.5,Glen Ellyn,1964.0,,228.0,,41.8501814,-88.0605465,2226.0,,429.0,https://www.redfin.com/IL/Glen-Ellyn/252-S-Ellyn-Ave-60137/home/17477606,"$420,000",1964,$228,blue,2728,252 S Ellyn Ave Glen Ellyn,,
3151,April-6-2023,920 Case St,Naperville,420000.0,4.0,3.5,Sherman Woods,2005.0,,198.0,,41.7899091,-88.1336365,2227.0,,306.0,https://www.redfin.com/IL/Naperville/920-Case-St-60563/home/17980680,"$420,000",2005,$198,blue,2729,920 Case St Naperville,,
3114,April-14-2023,108 Chestnut Hills Cir #108,Burr Ridge,420000.0,3.0,2.5,Chestnut Hills,1998.0,,235.0,,41.7578093,-87.9279539,579.0,https://www.redfin.com/IL/Burr-Ridge/108-Chestnut-Hills-Cir-60527/unit-108/home/177863054,,,"$420,000",1998,$235,blue,2730,108 Chestnut Hills Cir #108 Burr Ridge,,
3143,April-26-2023,30W165 Concord Ct,Warrenville,420000.0,4.0,2.5,Summerlakes,1978.0,,170.0,,41.8364994,-88.2089487,2220.0,,626.0,https://www.redfin.com/IL/Warrenville/30W165-Concord-Ct-60555/home/14198142,"$420,000",1978,$170,blue,2731,30W165 Concord Ct Warrenville,,
500,April-21-2023,717 Station Blvd,Aurora,420000.0,3.0,2.5,Lehigh Station,2007.0,,177.0,https://www.redfin.com/IL/Aurora/717-Station-Blvd-60504/home/17973346,41.7657943,-88.2127554,,,,,"$420,000",2007,$177,blue,2732,717 Station Blvd Aurora,,
909,April-6-2023,301 Red Rock Ln,Elgin,420000.0,3.0,3.0,Copper Springs,2006.0,,165.0,https://www.redfin.com/IL/Elgin/301-Red-Rock-Ln-60124/home/23144419,42.0263612,-88.3672221,,,,,"$420,000",2006,$165,blue,2733,301 Red Rock Ln Elgin,,
3133,April-20-2023,21W201 Kensington Rd,Lombard,420000.0,4.0,2.0,Butterfield East,1964.0,,150.0,,41.8414065,-88.0384102,2211.0,,548.0,https://www.redfin.com/IL/Lombard/21W201-Kensington-Rd-60148/home/17477605,"$420,000",1964,$150,blue,2734,21W201 Kensington Rd Lombard,,
3128,April-10-2023,493 Saddlebrook Ln,Vernon Hills,420000.0,3.0,2.0,Saddlebrook,2001.0,,172.0,,42.2462041,-87.9526147,2228.0,,1685.0,https://www.redfin.com/IL/Vernon-Hills/493-Saddlebrook-Ln-60061/home/17605847,"$420,000",2001,$172,blue,2735,493 Saddlebrook Ln Vernon Hills,,
3129,April-28-2023,35W814 Bluff Dr,St. Charles,420000.0,4.0,3.0,Farmington,1972.0,,297.0,,41.9459915,-88.3172873,2217.0,,871.0,https://www.redfin.com/IL/St-Charles/35W814-Bluff-Dr-60175/home/16994126,"$420,000",1972,$297,blue,2736,35W814 Bluff Dr St. Charles,,
3125,April-6-2023,301 Red Rock Ln,Elgin,420000.0,3.0,3.0,Copper Springs,2006.0,,165.0,,42.0263612,-88.3672221,909.0,https://www.redfin.com/IL/Elgin/301-Red-Rock-Ln-60124/home/23144419,,,"$420,000",2006,$165,blue,2737,301 Red Rock Ln Elgin,,
7592,April-24-2023,1103 Marlowe Pl,Vernon Hills,420000.0,4.0,3.0,Indian Creek / Vernon Hills,1979.0,,228.0,https://www.redfin.com/IL/Vernon-Hills/1103-Marlowe-Pl-60061/home/17671955,42.2467976,-87.9734796,,,,,"$420,000",1979,$228,blue,2738,1103 Marlowe Pl Vernon Hills,,
3130,April-28-2023,616 Mckinley Ave,Geneva,420000.0,3.0,3.0,Geneva,1925.0,,199.0,,41.8952752,-88.316471,2218.0,,960.0,https://www.redfin.com/IL/Geneva/616-McKinley-Ave-60134/home/16978698,"$420,000",1925,$199,blue,2739,616 Mckinley Ave Geneva,,
36,April-10-2023,22W536 Lakeside Dr,Glen Ellyn,420000.0,2.0,2.5,Arboretum Estates,1995.0,,207.0,https://www.redfin.com/IL/Glen-Ellyn/22W536-Lakeside-Dr-60137/home/18119708,41.8307921,-88.0660863,,,,,"$420,000",1995,$207,blue,2740,22W536 Lakeside Dr Glen Ellyn,,
960,April-28-2023,616 Mckinley Ave,Geneva,420000.0,3.0,3.0,Geneva,1925.0,,199.0,https://www.redfin.com/IL/Geneva/616-McKinley-Ave-60134/home/16978698,41.8952752,-88.316471,,,,,"$420,000",1925,$199,blue,2741,616 Mckinley Ave Geneva,,
3131,April-18-2023,1065 Walker Ct,Antioch,420000.0,4.0,2.5,Neuhaven,2005.0,,124.0,,42.4671846,-88.042078,2209.0,,1470.0,https://www.redfin.com/IL/Antioch/1065-Walker-Ct-60002/home/14157068,"$420,000",2005,$124,blue,2742,1065 Walker Ct Antioch,,
3132,April-14-2023,108 Chestnut Hills Cir #108,Burr Ridge,420000.0,3.0,2.5,Chestnut Hills,1998.0,,235.0,,41.7578093,-87.9279539,2210.0,,579.0,https://www.redfin.com/IL/Burr-Ridge/108-Chestnut-Hills-Cir-60527/unit-108/home/177863054,"$420,000",1998,$235,blue,2743,108 Chestnut Hills Cir #108 Burr Ridge,,
429,April-28-2023,252 S Ellyn Ave,Glen Ellyn,420000.0,4.0,2.5,Glen Ellyn,1964.0,,228.0,https://www.redfin.com/IL/Glen-Ellyn/252-S-Ellyn-Ave-60137/home/17477606,41.8501814,-88.0605465,,,,,"$420,000",1964,$228,blue,2744,252 S Ellyn Ave Glen Ellyn,,
7513,April-10-2023,493 Saddlebrook Ln,Vernon Hills,420000.0,3.0,2.0,Saddlebrook,2001.0,,172.0,https://www.redfin.com/IL/Vernon-Hills/493-Saddlebrook-Ln-60061/home/17605847,42.2462041,-87.9526147,,,,,"$420,000",2001,$172,blue,2745,493 Saddlebrook Ln Vernon Hills,,
3138,April-26-2023,459 W Daybreak Ln,Round Lake,420000.0,4.0,2.5,Madrona Ridge,2005.0,,117.0,,42.331344,-88.094072,2215.0,,1851.0,https://www.redfin.com/IL/Round-Lake/459-W-Daybreak-Ln-60073/home/14202011,"$420,000",2005,$117,blue,2746,459 W Daybreak Ln Round Lake,,
