,borough,neighborhood,trd_doc_classification,property_group,year_quarter,sales_volume,avg_price,median_price,number_of_deals,total_sqft,ppsqft,avg_asking_rent,cleaned_sales_volume,cleaned_avg_price,cleaned_median_price
11438,Brooklyn,Borough Park,Residential,Co-op,22/Q2,"$3,120,000","$520,000","$540,000",6,,,,"$3,120,000","$520,000","$540,000"
11439,Brooklyn,Borough Park,Residential,Co-op,22/Q1,"$1,280,000","$426,667","$450,000",3,,,,"$1,280,000","$426,667","$450,000"
11440,Brooklyn,Borough Park,Residential,Co-op,21/Q4,"$1,315,000","$438,333","$430,000",3,,,,"$1,315,000","$438,333","$430,000"
11441,Brooklyn,Borough Park,Residential,Co-op,21/Q3,"$1,541,333","$385,333","$372,500",4,,,,"$1,541,333","$385,333","$372,500"
11442,Brooklyn,Borough Park,Residential,Co-op,21/Q2,"$950,000","$475,000","$475,000",2,,,,"$950,000","$475,000","$475,000"
11443,Brooklyn,Borough Park,Residential,Co-op,21/Q1,"$1,461,600","$365,400","$370,800",4,,,,"$1,461,600","$365,400","$370,800"
11444,Brooklyn,Borough Park,Residential,Co-op,20/Q4,"$525,000","$525,000","$525,000",1,,,,"$525,000","$525,000","$525,000"
11445,Brooklyn,Borough Park,Residential,Co-op,20/Q3,"$425,000","$425,000","$425,000",1,,,,"$425,000","$425,000","$425,000"
11446,Brooklyn,Borough Park,Residential,Co-op,20/Q2,"$350,000","$350,000","$350,000",1,,,,"$350,000","$350,000","$350,000"
11447,Brooklyn,Borough Park,Residential,Co-op,20/Q1,"$725,000","$362,500","$362,500",2,,,,"$725,000","$362,500","$362,500"
11448,Brooklyn,Borough Park,Residential,Condo,25/Q3,"$3,494,364","$582,394","$537,747",6,,,,"$3,494,364","$582,394","$537,747"
11449,Brooklyn,Borough Park,Residential,Condo,25/Q2,"$33,871,877","$1,167,996","$999,900",29,,,,"$33,871,877","$1,167,996","$999,900"
11450,Brooklyn,Borough Park,Residential,Condo,25/Q1,"$29,943,101","$855,517","$850,000",35,,,,"$29,943,101","$855,517","$850,000"
11451,Brooklyn,Borough Park,Residential,Condo,24/Q2,"$35,700,905","$793,353","$651,000",45,,,,"$35,700,905","$793,353","$651,000"
11452,Brooklyn,Borough Park,Residential,Condo,24/Q1,"$23,086,174","$961,924","$782,500",24,,,,"$23,086,174","$961,924","$782,500"
11453,Brooklyn,Borough Park,Residential,Condo,23/Q4,"$30,860,170","$881,719","$718,861",35,,,,"$30,860,170","$881,719","$718,861"
11454,Brooklyn,Borough Park,Residential,Condo,23/Q2,"$45,543,565","$859,313","$775,000",53,,,,"$45,543,565","$859,313","$775,000"
11455,Brooklyn,Borough Park,Residential,Condo,23/Q1,"$31,668,530","$879,681","$910,000",36,,,,"$31,668,530","$879,681","$910,000"
11456,Brooklyn,Borough Park,Residential,Condo,22/Q4,"$39,735,746","$827,828","$847,381",48,,,,"$39,735,746","$827,828","$847,381"
11457,Brooklyn,Borough Park,Residential,Condo,22/Q3,"$72,095,194","$783,643","$852,665",86,,,,"$72,095,194","$783,643","$852,665"
11458,Brooklyn,Borough Park,Residential,Condo,22/Q2,"$67,401,392","$842,517","$914,000",80,,,,"$67,401,392","$842,517","$914,000"
11459,Brooklyn,Borough Park,Residential,Condo,22/Q1,"$80,375,473","$893,061","$915,000",89,,,,"$80,375,473","$893,061","$915,000"
11460,Brooklyn,Borough Park,Residential,Condo,21/Q4,"$41,142,997","$806,725","$819,500",51,,,,"$41,142,997","$806,725","$819,500"
11461,Brooklyn,Borough Park,Residential,Condo,21/Q3,"$36,380,729","$808,461","$763,688",45,,,,"$36,380,729","$808,461","$763,688"
11462,Brooklyn,Borough Park,Residential,Condo,21/Q2,"$32,474,703","$902,075","$887,500",36,,,,"$32,474,703","$902,075","$887,500"
11463,Brooklyn,Borough Park,Residential,Condo,21/Q1,"$20,354,299","$753,863","$800,000",27,,,,"$20,354,299","$753,863","$800,000"
11464,Brooklyn,Borough Park,Residential,Condo,20/Q4,"$18,459,382","$879,018","$850,000",21,,,,"$18,459,382","$879,018","$850,000"
11465,Brooklyn,Borough Park,Residential,Condo,20/Q3,"$14,467,262","$723,363","$705,369",20,,,,"$14,467,262","$723,363","$705,369"
11466,Brooklyn,Borough Park,Residential,Condo,20/Q2,"$17,189,188","$859,459","$818,500",20,,,,"$17,189,188","$859,459","$818,500"
11467,Brooklyn,Borough Park,Residential,Condo,20/Q1,"$23,583,273","$655,091","$677,500",36,,,,"$23,583,273","$655,091","$677,500"
11468,Queens,Briarwood,Residential,Co-op,23/Q4,"$1,570,000","$314,000","$295,000",5,,,,"$1,570,000","$314,000","$295,000"
11469,Queens,Briarwood,Residential,Co-op,24/Q1,"$2,278,500","$325,500","$340,000",7,,,,"$2,278,500","$325,500","$340,000"
11470,Queens,Briarwood,Residential,Co-op,24/Q2,"$2,653,000","$331,625","$312,500",8,,,,"$2,653,000","$331,625","$312,500"
11471,Queens,Briarwood,Residential,Co-op,24/Q3,"$2,839,888","$315,543","$300,000",9,,,,"$2,839,888","$315,543","$300,000"
11472,Queens,Briarwood,Residential,Co-op,24/Q4,"$3,581,500","$325,591","$310,000",11,,,,"$3,581,500","$325,591","$310,000"
11473,Queens,Briarwood,Residential,Co-op,25/Q1,"$2,152,000","$358,667","$342,500",6,,,,"$2,152,000","$358,667","$342,500"
11474,Queens,Briarwood,Residential,Co-op,25/Q2,"$3,476,499","$316,045","$300,000",11,,,,"$3,476,499","$316,045","$300,000"
11475,Queens,Briarwood,Residential,Co-op,25/Q3,"$2,272,200","$324,600","$310,000",7,,,,"$2,272,200","$324,600","$310,000"
11476,Queens,Briarwood,Residential,Condo,20/Q1,"$1,540,059","$513,353","$475,059",3,,,,"$1,540,059","$513,353","$475,059"
11477,Queens,Briarwood,Residential,Condo,20/Q3,"$530,000","$530,000","$530,000",1,,,,"$530,000","$530,000","$530,000"
11478,Queens,Briarwood,Residential,Condo,20/Q4,"$716,500","$358,250","$358,250",2,,,,"$716,500","$358,250","$358,250"
11479,Queens,Briarwood,Residential,Condo,21/Q1,"$1,398,000","$466,000","$490,000",3,,,,"$1,398,000","$466,000","$490,000"
11480,Queens,Briarwood,Residential,Condo,21/Q3,"$1,285,500","$428,500","$428,000",3,,,,"$1,285,500","$428,500","$428,000"
