,Project Type,Project Name,Association Name,City,Zip,County,ID,Address,__lat,__lon,__geocode_status
3541,CONDOMINIUM,CONDOMINIUM PROJECT,"SHOMA COURTYARDS II OF ROYAL PALM,A CONDO",ROYAL PALM BEACH,33414,PALM BEACH,237061,"SHOMA COURTYARDS II OF ROYAL PALM,A CONDO, ROYAL PALM BEACH, FL 33414",26.6724177,-80.205609,OK
3542,CONDOMINIUM,CONDOMINIUM PROJECT,"SHOMA COURTYARDS III AT ROYAL PALM, A CONDO",ROYAL PALM BEACH,33414,PALM BEACH,237065,"SHOMA COURTYARDS III AT ROYAL PALM, A CONDO, ROYAL PALM BEACH, FL 33414",26.6724177,-80.205609,OK
3544,CONDOMINIUM,CONDO PROJECT,"SHOMA VILLAS I AT ROYAL PALM, A CONDO",WEST PALM BEACH,33414,PALM BEACH,237074,"SHOMA VILLAS I AT ROYAL PALM, A CONDO, WEST PALM BEACH, FL 33414",26.6724177,-80.205609,OK
3545,CONDOMINIUM,CONDO PROJECT,"SHOMA VILLAS II AT ROYAL PALM, A CONDO (",WEST PALM BEACH,33414,PALM BEACH,237082,"SHOMA VILLAS II AT ROYAL PALM, A CONDO (, WEST PALM BEACH, FL 33414",26.6724177,-80.205609,OK
3546,CONDOMINIUM,CONDO PROJECT,"SHOMA VILLAS III AT ROYAL PALM, A CONDO",WEST PALM BEACH,33414,PALM BEACH,237090,"SHOMA VILLAS III AT ROYAL PALM, A CONDO, WEST PALM BEACH, FL 33414",26.6724177,-80.205609,OK
3547,CONDOMINIUM,PINE RIDGE NORTH III CONDOMINIUM,PINE RIDGE NORTH VILLAGE III,GREENACRES,33415,PALM BEACH,295286,"PINE RIDGE NORTH VILLAGE III, GREENACRES, FL 33415",26.6393743,-80.1429673,OK
3548,CONDOMINIUM,PINE RIDGE NORTH III CONDOMINIUM,PINE RIDGE NORTH VILLAGE III,GREENACRES,33415,PALM BEACH,295293,"PINE RIDGE NORTH VILLAGE III, GREENACRES, FL 33415",26.6393743,-80.1429673,OK
3549,CONDOMINIUM,PINE RIDGE NORTH VILLAGE III,PINE RIDGE NORTH VILLAGE III,GREENACRES,33415,PALM BEACH,295297,"PINE RIDGE NORTH VILLAGE III, GREENACRES, FL 33415",26.6393743,-80.1429673,OK
3550,CONDOMINIUM,PINE RIDGE NORTH VILLAGE III,PINE RIDGE NORTH VILLAGE III,GREENACRES,33415,PALM BEACH,295307,"PINE RIDGE NORTH VILLAGE III, GREENACRES, FL 33415",26.6393743,-80.1429673,OK
3554,CONDOMINIUM,"GREENBRIER A CONDOMINIUM ASSOCIATION, INC.","GREENBRIER A CONDOMINIUM ASSOCIATION, INC.",WEST PALM BEACH,33417,PALM BEACH,242942,"GREENBRIER A CONDOMINIUM ASSOCIATION, INC., WEST PALM BEACH, FL 33417",26.7102604,-80.123474,OK
3555,CONDOMINIUM,"GREENBRIER B CONDOMINIUM ASSOCIATION, INC.","GREENBRIER B CONDOMINIUM ASSOCIATION, INC.",WEST PALM BEACH,33417,PALM BEACH,248192,"GREENBRIER B CONDOMINIUM ASSOCIATION, INC., WEST PALM BEACH, FL 33417",26.7098425,-80.1234478,OK
3556,CONDOMINIUM,"GREENBRIER C CONDOMINIUM ASSOCIATION, INC.","GREENBRIER C CONDOMINIUM ASSOCIATION, INC.",WEST PALM BEACH,33417,PALM BEACH,254626,"GREENBRIER C CONDOMINIUM ASSOCIATION, INC., WEST PALM BEACH, FL 33417",26.7101167,-80.1225234,OK
3557,CONDOMINIUM,SIRS,JOANNE RHEAUME,WEST PALM BEACH,33417,PALM BEACH,247441,"JOANNE RHEAUME, WEST PALM BEACH, FL 33417",26.716863,-80.1261093,OK
3558,CONDOMINIUM,SIRS REPORTING,WELLINGTON B CONDOMINIUM ASSOCIATION INC,WEST PALM BEACH,33417,PALM BEACH,242340,"WELLINGTON B CONDOMINIUM ASSOCIATION INC, WEST PALM BEACH, FL 33417",26.7147027,-80.1320661,OK
3559,CONDOMINIUM,SIRS RESERVES AND S,WELLINGTON M CONDO ASSOC.,WEST PALM BEACH,33417,PALM BEACH,234421,"WELLINGTON M CONDO ASSOC., WEST PALM BEACH, FL 33417",26.7092593,-80.1311853,OK
3560,CONDOMINIUM,WELLINGTON C CONDOMINIUM,WELLINGTON C CONDOMINIUM ASSOCIATION,WEST PALM BEACH,33417,PALM BEACH,276074,"WELLINGTON C CONDOMINIUM ASSOCIATION, WEST PALM BEACH, FL 33417",26.7107324,-80.1307241,OK
3561,CONDOMINIUM,WELLINGTON H,WELLINGTON H CONDO ASSOCIATION,WEST PALM BEACH,33417,PALM BEACH,264292,"WELLINGTON H CONDO ASSOCIATION, WEST PALM BEACH, FL 33417",26.712188,-80.131857,OK
3562,CONDOMINIUM,LONGWOOD CONDOMINIUM ASSOC.,LONGWOOD CONDOMINIUM ASSOC.,PALM BEACH GARDENS,33418,PALM BEACH,286660,"LONGWOOD CONDOMINIUM ASSOC., PALM BEACH GARDENS, FL 33418",26.8374366,-80.12309259999999,OK
3563,CONDOMINIUM,"RESIDENCES AT MIDTOWN, A COND","RESIDENCES AT MIDTOWN CONDOMINIUM ASSOCIATION, INC.",PALM BEACH GARDENS,33418,PALM BEACH,302722,"RESIDENCES AT MIDTOWN CONDOMINIUM ASSOCIATION, INC., PALM BEACH GARDENS, FL 33418",26.8394679,-80.10874609999999,OK
3564,CONDOMINIUM,TAMBERLANE CONDO,TAMBERLANE CONDO ASSN,PALM BEACH GARDENS,33418,PALM BEACH,236440,"TAMBERLANE CONDO ASSN, PALM BEACH GARDENS, FL 33418",26.8352416,-80.1221819,OK
3565,CONDOMINIUM,SIRS,SAN RAPHAEL CONDOMINIUM ASSOCIATION INC.,BOYNTON BEACH,33426,PALM BEACH,226088,"SAN RAPHAEL CONDOMINIUM ASSOCIATION INC., BOYNTON BEACH, FL 33426",26.5409327,-80.08985,OK
3566,CONDOMINIUM,VIZCAYA LAKES CONDOMINIUM ASSOCIATION,VIZCAYA LAKES CONDOMINIUM ASSOCIATION,BOYNTON BEACH,33426,PALM BEACH,228196,"VIZCAYA LAKES CONDOMINIUM ASSOCIATION, BOYNTON BEACH, FL 33426",26.5422282,-80.088019,OK
3567,CONDOMINIUM,CONDOMINIUM SIRS,PINES OF BOCA BARWOOD I,BOCA BARWOOD,33428,PALM BEACH,266758,"PINES OF BOCA BARWOOD I, BOCA BARWOOD, FL 33428",26.3286191,-80.19590529999999,OK
3568,CONDOMINIUM,BARWOOD CONDO VI,BARWOOD CONDO VI ASSOCIATION,BOCA RATON,33428,PALM BEACH,242401,"BARWOOD CONDO VI ASSOCIATION, BOCA RATON, FL 33428",26.3302512,-80.1956675,OK
3569,CONDOMINIUM,BARWOOD CONDOMINIUM III,"BARWOOD CONDOMINIUM III ASSOCIATION, INC",BOCA RATON,33428,PALM BEACH,249302,"BARWOOD CONDOMINIUM III ASSOCIATION, INC, BOCA RATON, FL 33428",26.3302512,-80.1956675,OK
3570,CONDOMINIUM,"BARWOOD CONDOMINIUM III ASSOCIATION, INC","BARWOOD CONDOMINIUM III ASSOCIATION, INC.",BOCA RATON,33428,PALM BEACH,250345,"BARWOOD CONDOMINIUM III ASSOCIATION, INC., BOCA RATON, FL 33428",26.3302512,-80.1956675,OK
3571,CONDOMINIUM,"BARWOOD CONDOMINIUM III ASSOCIATION, INC.","BARWOOD CONDOMINIUM III ASSOCIATION, INC.",BOCA RATON,33428,PALM BEACH,250388,"BARWOOD CONDOMINIUM III ASSOCIATION, INC., BOCA RATON, FL 33428",26.3302512,-80.1956675,OK
3572,CONDOMINIUM,BARWOOD CONDOMINIUM V,"BARWOOD CONDOMINIUM V ASSOCIATION, INC",BOCA RATON,33428,PALM BEACH,249238,"BARWOOD CONDOMINIUM V ASSOCIATION, INC, BOCA RATON, FL 33428",26.3302512,-80.1956675,OK
3573,CONDOMINIUM,"BARWOOD CONDOMINIUM V ASSOCIATION, INC.","BARWOOD CONDOMINIUM V ASSOCIATION, INC",BOCA RATON,33428,PALM BEACH,250372,"BARWOOD CONDOMINIUM V ASSOCIATION, INC, BOCA RATON, FL 33428",26.3302512,-80.1956675,OK
3574,CONDOMINIUM,BOCA CLUB CONDO A,BOCA CLUB ASSN INC,BOCA RATON,33428,PALM BEACH,235284,"BOCA CLUB ASSN INC, BOCA RATON, FL 33428",26.3399064,-80.2012937,OK
3575,CONDOMINIUM,BOCA CLUB CONDO B,BOCA CLUB ASSN INC,BOCA RATON,33428,PALM BEACH,235306,"BOCA CLUB ASSN INC, BOCA RATON, FL 33428",26.3399064,-80.2012937,OK
3576,CONDOMINIUM,CONDO,BOCA CLUB CONDO A,BOCA RATON,33428,PALM BEACH,240917,"BOCA CLUB CONDO A, BOCA RATON, FL 33428",26.3399064,-80.2012937,OK
3577,CONDOMINIUM,CONDO,ISLE OF SANDALFOOT CONDO 1,BOCA RATON,33428,PALM BEACH,239728,"ISLE OF SANDALFOOT CONDO 1, BOCA RATON, FL 33428",26.3365912,-80.2011824,OK
3578,CONDOMINIUM,CONDO,ISLE OF SANDALFOOT CONDO 2,BOCA RATON,33428,PALM BEACH,240907,"ISLE OF SANDALFOOT CONDO 2, BOCA RATON, FL 33428",26.3365912,-80.2011824,OK
3579,CONDOMINIUM,CONDO,ISLE OF SANDALFOOT CONDO 3,BOCA RATON,33428,PALM BEACH,240908,"ISLE OF SANDALFOOT CONDO 3, BOCA RATON, FL 33428",26.3365912,-80.2011824,OK
3580,CONDOMINIUM,CONDO,ISLE OF SANDALFOOT CONDO 4,BOCA RATON,33428,PALM BEACH,240910,"ISLE OF SANDALFOOT CONDO 4, BOCA RATON, FL 33428",26.3365912,-80.2011824,OK
3581,CONDOMINIUM,CONDO,ISLE OF SANDALFOOT CONDO 6,BOCA RATON,33428,PALM BEACH,240914,"ISLE OF SANDALFOOT CONDO 6, BOCA RATON, FL 33428",26.3365912,-80.2011824,OK
3582,CONDOMINIUM,CONDO,ISLE OF SANDALFOOT CONDO 7,BOCA RATON,33428,PALM BEACH,240913,"ISLE OF SANDALFOOT CONDO 7, BOCA RATON, FL 33428",26.3365912,-80.2011824,OK
3583,CONDOMINIUM,CONDOMINIUM PROJECT,PINE OF BOCA BARWOOD II,BOCA RATON,33428,PALM BEACH,296249,"PINE OF BOCA BARWOOD II, BOCA RATON, FL 33428",26.3316375,-80.1958057,OK
3584,CONDOMINIUM,SANDALFOOT BLVD CONDOS # 501,"SANDALFOOT BOULEVARD APARTMENTS, BUILDING 501, ASSOCIATION, INC.",BOCA RATON,33428,PALM BEACH,289524,"SANDALFOOT BOULEVARD APARTMENTS, BUILDING 501, ASSOCIATION, INC., BOCA RATON, FL 33428",26.3359411,-80.1997404,OK
3585,CONDOMINIUM,IMPERIAL POINT OF FORT LAUDERDALE CONDO ASSOC. INC.,IMPERIAL POINT CONDOMINIUM OF FORT LAUDERDALEASSOCIATION INC.,FT LAUDERDALE,33428,BROWARD,198321,"IMPERIAL POINT CONDOMINIUM OF FORT LAUDERDALEASSOCIATION INC., FT LAUDERDALE, FL 33428",26.1983304,-80.1121545,OK
3586,CONDOMINIUM,BOCA TOWERS CONDOMINIUM ASSOCIATION,BOCA TOWERS CONDOMINIUM ASSOCIATION,BOCA RATON,33431,PALM BEACH,287353,"BOCA TOWERS CONDOMINIUM ASSOCIATION, BOCA RATON, FL 33431",26.3700046,-80.0696868,OK
3587,CONDOMINIUM,CONDOMINIUM PROJECT,BOCA HOUSE CONDOMINIUM ASSOCIATION INC,BOCA RATON,33431,PALM BEACH,316846,"BOCA HOUSE CONDOMINIUM ASSOCIATION INC, BOCA RATON, FL 33431",26.3508599,-80.0721398,OK
3588,CONDOMINIUM,KIM EXSTEEN,"SAN REMO, INC., A CONDOMINIUM",BOCA RATON,33431,PALM BEACH,240123,"SAN REMO, INC., A CONDOMINIUM, BOCA RATON, FL 33431",26.3769218,-80.06942149999999,OK
3589,CONDOMINIUM,"LA FONTANA CONDOMINIUM ASSOCIATION, INC.","LA FONTANA CONDOMINIUM ASSOCATION, INC.",BOCA RATON,33431,PALM BEACH,313285,"LA FONTANA CONDOMINIUM ASSOCATION, INC., BOCA RATON, FL 33431",26.3691296,-80.07010059999999,OK
3590,CONDOMINIUM,OCEAN REEF TOWERS CONDO PROJECT,OCEAN REEF TOWERS INC.,BOCA RATON,33431,PALM BEACH,229075,"OCEAN REEF TOWERS INC., BOCA RATON, FL 33431",26.3693103,-80.068367,OK
3591,CONDOMINIUM,"ROGERS EAST CONDOMINIUM, INC.","ROGERS EAST CONDOMINIUM, INC.",BOCA RATON,33431,PALM BEACH,277673,"ROGERS EAST CONDOMINIUM, INC., BOCA RATON, FL 33431",26.385824,-80.071896,OK
3592,CONDOMINIUM,"SEA RANCH CLUB OF BOCA I, A CONDO",CONDOMINIUM ASSOCIATION,BOCA RATON,33431,PALM BEACH,292778,"CONDOMINIUM ASSOCIATION, BOCA RATON, FL 33431",26.311991,-80.13153299999999,OK
3593,CONDOMINIUM,"SEA RANCH CLUB OF BOCA I, B CONDO",CONDOMINIUM ASSOCIATION,BOCA RATON,33431,PALM BEACH,292783,"CONDOMINIUM ASSOCIATION, BOCA RATON, FL 33431",26.311991,-80.13153299999999,OK
3595,CONDOMINIUM,SEA RANCH CLUB OF BOCA PHASE III BLDG. D,CONDOMINIUM ASSOCIATION,BOCA RATON,33431,PALM BEACH,292808,"CONDOMINIUM ASSOCIATION, BOCA RATON, FL 33431",26.311991,-80.13153299999999,OK
3597,CONDOMINIUM,"THE AEGEAN, A CONDO",THE AEGEAN OWNERS' ASSOC INC,BOCA RATON,33431,PALM BEACH,250425,"THE AEGEAN OWNERS' ASSOC INC, BOCA RATON, FL 33431",26.3767589,-80.1037721,OK
3598,CONDOMINIUM,THE BRIGHTON CONDOMINIUM,THE BRIGHTON CONDOMINIUM ASSOCIATION,BOCA RATON,33431,PALM BEACH,262753,"THE BRIGHTON CONDOMINIUM ASSOCIATION, BOCA RATON, FL 33431",26.36851,-80.068371,OK
3599,CONDOMINIUM,THE ROGERS HOUSE CONDOMINIUM,THE ROGERS HOUSE CONDOMINIUM,BOCA RATON,33431,PALM BEACH,274809,"THE ROGERS HOUSE CONDOMINIUM, BOCA RATON, FL 33431",26.3857711,-80.072594,OK
3600,CONDOMINIUM,WILLOW WOOD MID-RISE CONDO I,WILLOW WOOD MID-RISE I CONDO ASSN INC,BOCA RATON,33431,PALM BEACH,247052,"WILLOW WOOD MID-RISE I CONDO ASSN INC, BOCA RATON, FL 33431",26.388087,-80.0824635,OK
3601,CONDOMINIUM,YACHT & RACQUET CLUB OF BOCA RATON CONDO ASSOC A,YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM ASSOCIATION A,BOCA RATON,33431,PALM BEACH,281058,"YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM ASSOCIATION A, BOCA RATON, FL 33431",26.3500759,-80.0709131,OK
3602,CONDOMINIUM,YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM ASSOCIATION,YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM E,BOCA RATON,33431,PALM BEACH,281291,"YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM E, BOCA RATON, FL 33431",26.3767589,-80.1037721,OK
3603,CONDOMINIUM,YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM ASSOCIATION D,YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM ASSOCIATION D,BOCA RATON,33431,PALM BEACH,281080,"YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM ASSOCIATION D, BOCA RATON, FL 33431",26.3500759,-80.0709131,OK
3604,CONDOMINIUM,YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM ASSOCIATION G,YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM ASSOCIATION G,BOCA RATON,33431,PALM BEACH,281324,"YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM ASSOCIATION G, BOCA RATON, FL 33431",26.3500759,-80.0709131,OK
3605,CONDOMINIUM,YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM ASSOCIATION I,YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM ASSOCIATION I,BOCA RATON,33431,PALM BEACH,281328,"YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM ASSOCIATION I, BOCA RATON, FL 33431",26.3500759,-80.0709131,OK
3606,CONDOMINIUM,YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM F,YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM F,BOCA RATON,33431,PALM BEACH,281320,"YACHT & RACQUET CLUB OF BOCA RATON CONDOMINIUM F, BOCA RATON, FL 33431",26.3500759,-80.0709131,OK
3607,CONDOMINIUM,"VILLA BILTMORE CONDOMINIUM ASSOCIATION, INC","VILLA BILTMORE CONDOMINIUM ASSOCIATION, INC",CORAL GABLES,33431,MIAMI-DADE,322061,"VILLA BILTMORE CONDOMINIUM ASSOCIATION, INC, CORAL GABLES, FL 33431",25.7419839,-80.2812538,OK
3608,CONDOMINIUM,2025 SIRS,"MERIDIAN AT ONE NORTH OCEAN CONDOMINIUM ASSOCIATION, INC.",BOCA RATON,33432,PALM BEACH,232049,"MERIDIAN AT ONE NORTH OCEAN CONDOMINIUM ASSOCIATION, INC., BOCA RATON, FL 33432",26.3509771,-80.07108389999999,OK
3609,CONDOMINIUM,"ALINA 200 BOCA RATON CONDOMINIUM ASSOCIATION, INC",ALINA BOCA RATON CONDOMINIUM ASSOCIATION,BOCA RATON,33432,PALM BEACH,226717,"ALINA BOCA RATON CONDOMINIUM ASSOCIATION, BOCA RATON, FL 33432",26.3476789,-80.0826076,OK
3610,CONDOMINIUM,"ALINA 200 BOCA RATON CONDOMINIUM ASSOCIATION, INC",ALINA BOCA RATON CONDOMINIUM ASSOCIATION,BOCA RATON,33432,PALM BEACH,226734,"ALINA BOCA RATON CONDOMINIUM ASSOCIATION, BOCA RATON, FL 33432",26.3476789,-80.0826076,OK
3611,CONDOMINIUM,ARAGON CONDO,"ARAGON CONDOMINIUM ASSOCIATION OF BOCA RATON, INC.",BOCA RATON,33432,PALM BEACH,215641,"ARAGON CONDOMINIUM ASSOCIATION OF BOCA RATON, INC., BOCA RATON, FL 33432",26.3273042,-80.0745326,OK
3612,CONDOMINIUM,ARAGON CONDO,"ARAGON CONDOMINIUM ASSOCIATION OF BOCA RATON, INC.",BOCA RATON,33432,PALM BEACH,216086,"ARAGON CONDOMINIUM ASSOCIATION OF BOCA RATON, INC., BOCA RATON, FL 33432",26.3273042,-80.0745326,OK
3613,CONDOMINIUM,BOCA GOLFVIEW CONDOMINIUM,"BOCA GOLFVIEW CONDOMINIUM, INC.",BOCA RATON,33432,PALM BEACH,309014,"BOCA GOLFVIEW CONDOMINIUM, INC., BOCA RATON, FL 33432",26.3493611,-80.0829473,OK
3614,CONDOMINIUM,BOCA ROYAL CONDO APT. CONDO B,BOCA ROYAL CONDO APT. CONDO B,BOCA RATON,33432,PALM BEACH,286603,"BOCA ROYAL CONDO APT. CONDO B, BOCA RATON, FL 33432",26.3296382,-80.0913629,OK
3615,CONDOMINIUM,CLOISTER BEACH TOWERS,CLOISTER BEACH TOWERS,BOCA RATON,33432,PALM BEACH,239896,"CLOISTER BEACH TOWERS, BOCA RATON, FL 33432",26.332517,-80.07335049999999,OK
3616,CONDOMINIUM,CONCRETE RESTORATION PROJECT,"THREE THOUSAND SOUTH ASSOCIATION, INC.",BOCA RATON,33432,PALM BEACH,202586,"THREE THOUSAND SOUTH ASSOCIATION, INC., BOCA RATON, FL 33432",26.3216944,-80.0752224,OK
3617,CONDOMINIUM,ESPLANADE CONDO,THE ESPLANADE CONDO,BOCA RATON,33432,PALM BEACH,240239,"THE ESPLANADE CONDO, BOCA RATON, FL 33432",26.3284114,-80.07542749999999,OK
3618,CONDOMINIUM,ESPLANADE CONDOMINIUM,ESPLANADE CONDOMINIUM ASSOCIATION,BOCA RATON,33432,PALM BEACH,248910,"ESPLANADE CONDOMINIUM ASSOCIATION, BOCA RATON, FL 33432",26.3284114,-80.07542749999999,OK
3619,CONDOMINIUM,FAIRCONDO,FAIRCONDO,BOCA RATON,33432,PALM BEACH,239035,"FAIRCONDO, BOCA RATON, FL 33432",26.3401581,-80.0814292,OK
3620,CONDOMINIUM,LUXURIA CONDO,LUXURIA CONDOMINIUM ASSOCIATION,BOCA RATON,33432,PALM BEACH,284800,"LUXURIA CONDOMINIUM ASSOCIATION, BOCA RATON, FL 33432",26.3266619,-80.0748981,OK
3621,CONDOMINIUM,MAYFAIR CONDOMINIUM,MAYFAIR OF BOCA RATON,BOCA RATON,33432,PALM BEACH,236100,"MAYFAIR OF BOCA RATON, BOCA RATON, FL 33432",26.3304824,-80.07514189999999,OK
3622,CONDOMINIUM,MIZNER TOWER CONDO,MIZNER TOWER CONDOMINIUM ASSOCIATION,BOCA RATON,33432,PALM BEACH,219703,"MIZNER TOWER CONDOMINIUM ASSOCIATION, BOCA RATON, FL 33432",26.3460062,-80.0769924,OK
3623,CONDOMINIUM,OCEAN RESIDENCES AT BOCA BEACH CLUB CONDOMINIUM,OCEAN RESIDENCES AT BOCA BEACH CLUB CONDOMINIUM ASSOCIATION,BOCA RATON,33432,PALM BEACH,231975,"OCEAN RESIDENCES AT BOCA BEACH CLUB CONDOMINIUM ASSOCIATION, BOCA RATON, FL 33432",26.3378599,-80.0714162,OK
3624,CONDOMINIUM,PLACIDE THE,"PLACIDE CONDO ASSOC., INC.",BOCA RATON,33432,PALM BEACH,292795,"PLACIDE CONDO ASSOC., INC., BOCA RATON, FL 33432",26.3293155,-80.0738347,OK
3625,CONDOMINIUM,"PRESIDENTIAL PLACE CONDOMINIUM ASSOCIATION, INC",PRESIDENTIAL PLACE CONDO ASSOCIATION,BOCA RATON,33432,PALM BEACH,285312,"PRESIDENTIAL PLACE CONDO ASSOCIATION, BOCA RATON, FL 33432",26.3399515,-80.07100799999999,OK
3626,CONDOMINIUM,ROYAL PALM RESIDENCES CONDOMINIUM ASSOCIATION INC,ROYAL PALM RESIDENCES CONDOMINIUM ASSOCIATION INC,BOCA RATON,33432,PALM BEACH,228162,"ROYAL PALM RESIDENCES CONDOMINIUM ASSOCIATION INC, BOCA RATON, FL 33432",26.3498454,-80.0781098,OK
3627,CONDOMINIUM,STARLITE CONDOMINIUM,"STARLITE CONDOMINIUM ASSOCIATION, INC.",BOCA RATON,33432,PALM BEACH,240352,"STARLITE CONDOMINIUM ASSOCIATION, INC., BOCA RATON, FL 33432",26.3542987,-80.094188,OK
3628,CONDOMINIUM,STRATFORD ARMS,"STRATFORD ARMS CONDOMINIUM ASSOCIATION, INC.",BOCA RATON,33432,PALM BEACH,289111,"STRATFORD ARMS CONDOMINIUM ASSOCIATION, INC., BOCA RATON, FL 33432",26.3112792,-80.1413726,OK
3630,CONDOMINIUM,THE BERESFORD CONDO,THE BERESFORD CONDOMINIUM ASSOCIATION,BOCA RATON,33432,PALM BEACH,276801,"THE BERESFORD CONDOMINIUM ASSOCIATION, BOCA RATON, FL 33432",26.3472676,-80.0702225,OK
3631,CONDOMINIUM,"THE CARLTON BOCA RATON CONDOMINIUM ASSOCIATION, INC.",THE CARLTON CONDO ASSOC,BOCA RATON,33432,PALM BEACH,303818,"THE CARLTON CONDO ASSOC, BOCA RATON, FL 33432",26.33946,-80.0739942,OK
3632,CONDOMINIUM,TIERRA DEL MAR SOUTH CONDO ASSN INC,TIERRA DEL MAR SOUTH CONDOMINIUM INC,BOCA RATON,33432,PALM BEACH,250152,"TIERRA DEL MAR SOUTH CONDOMINIUM INC, BOCA RATON, FL 33432",26.3351313,-80.0745085,OK
3633,CONDOMINIUM,TOWER 155 CONDO,TOWER 155 CONDOMINIUM ASSOCIATION,BOCA RATON,33432,PALM BEACH,229955,"TOWER 155 CONDOMINIUM ASSOCIATION, BOCA RATON, FL 33432",26.3516359,-80.08452779999999,OK
3634,CONDOMINIUM,BOCA GRAND CONDOMINIUM,BOCA GRAND CONDOMINIUM,SUITE 101,33432,PALM BEACH,243078,"BOCA GRAND CONDOMINIUM, SUITE 101, FL 33432",26.3473881,-80.087329,OK
3635,CONDOMINIUM,"CAMINO REAL VILLAGE I, A CONDO","CAMINO REAL VILLAGE ASSOCIATION, INC",BOCA RATON,33433,PALM BEACH,238832,"CAMINO REAL VILLAGE ASSOCIATION, INC, BOCA RATON, FL 33433",26.3418646,-80.1356619,OK
3636,CONDOMINIUM,"CAMINO REAL VILLAGE II, A CONDO","CAMINO REAL VILLAGE ASSOCIATION, INC",BOCA RATON,33433,PALM BEACH,238835,"CAMINO REAL VILLAGE ASSOCIATION, INC, BOCA RATON, FL 33433",26.3418646,-80.1356619,OK
3637,CONDOMINIUM,CAMINO REAL VILLAGE III,"CAMINO REAL VILLAGE ASSOCIATION, INC",BOCA RATON,33433,PALM BEACH,238839,"CAMINO REAL VILLAGE ASSOCIATION, INC, BOCA RATON, FL 33433",26.3418646,-80.1356619,OK
3638,CONDOMINIUM,CAMINO REAL VILLAGE IV,"CAMINO REAL VILLAGE ASSOCIATION, INC",BOCA RATON,33433,PALM BEACH,238842,"CAMINO REAL VILLAGE ASSOCIATION, INC, BOCA RATON, FL 33433",26.3418646,-80.1356619,OK
3639,CONDOMINIUM,"CAMINO REAL VILLAGE V, A CONDO","CAMINO REAL VILLAGE ASSOCIATION, INC",BOCA RATON,33433,PALM BEACH,238845,"CAMINO REAL VILLAGE ASSOCIATION, INC, BOCA RATON, FL 33433",26.3418646,-80.1356619,OK
3640,CONDOMINIUM,"CAMINO REAL VILLAGE VI, A CONDO","CAMINO REAL VILLAGE ASSOCIATION, INC",BOCA RATON,33433,PALM BEACH,238849,"CAMINO REAL VILLAGE ASSOCIATION, INC, BOCA RATON, FL 33433",26.3418646,-80.1356619,OK
3641,CONDOMINIUM,CLUB ROYALE A CONDO,CLUB ROYALE CONDOMINIUM ASSOCIATION,BOCA RATON,33433,PALM BEACH,287523,"CLUB ROYALE CONDOMINIUM ASSOCIATION, BOCA RATON, FL 33433",26.3475974,-80.14652790000001,OK
3642,CONDOMINIUM,IMPERIAL AT PROMENADE CONDO ASSOCIATION,IMPERIAL AT PROMENADE CONDO ASSOCIATION,BOCA RATON,33433,PALM BEACH,239413,"IMPERIAL AT PROMENADE CONDO ASSOCIATION, BOCA RATON, FL 33433",26.3335126,-80.16026839999999,OK
3643,CONDOMINIUM,LA RESIDENCE OF BOCA DEL MAR CONDO SIRS REPORT,"LA RESIDENCE OF BOCA DEL MAR CONDOMINIUM ASSOCIATION, INC.",BOCA RATON,33433,PALM BEACH,235588,"LA RESIDENCE OF BOCA DEL MAR CONDOMINIUM ASSOCIATION, INC., BOCA RATON, FL 33433",26.3328141,-80.1311448,OK
3644,CONDOMINIUM,WHITEHALL CONDOMINIUMS AT CAMINO REAL ASSOCIATION INC,WHITEHALL CONDOMINIUMS AT CAMINO REAL ASSOCIATION INC,BOCA RATON,33433,PALM BEACH,233921,"WHITEHALL CONDOMINIUMS AT CAMINO REAL ASSOCIATION INC, BOCA RATON, FL 33433",26.345146,-80.141972,OK
3661,CONDOMINIUM,WINDSONG AT BOCA DEL MAR CONDOMINIUM ASSOCIATION INC.,WINDSONG AT BOCA DEL MAR CONDOMINIUM ASSOCIATION INC.,BOCA RATON,33433,PALM BEACH,286683,"WINDSONG AT BOCA DEL MAR CONDOMINIUM ASSOCIATION INC., BOCA RATON, FL 33433",26.3502669,-80.1538089,OK
3662,CONDOMINIUM,STRUCTURAL INTEGRITY RESERVES STUDY REPORTING,THE CHATEAU AT BOCA GROVE,"BOCA RATON, FL",33433,PALM BEACH,247122,"THE CHATEAU AT BOCA GROVE, BOCA RATON, FL, FL 33433",26.3609435,-80.1635209,OK
