,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS
333,March-27-2023,2300 Chestnut Ave Unit S-303,Glenview,515000.0,3.0,2.0,Glen Shore Condominium,2003.0,,307.0,https://www.redfin.com/IL/Glenview/2300-Chestnut-Ave-60026/unit-S-303/home/18946418,42.0877723,-87.8146347,"$515,000",2003,$307,blue,331,2300 Chestnut Ave Unit S-303 Glenview
1149,March-13-2023,1742 N North Park Ave Unit 2S,Chicago,515000.0,2.0,2.0,CHI - Lincoln Park,1901.0,,,https://www.redfin.com/IL/Chicago/1742-N-North-Park-Ave-60614/unit-2S/home/21854272,41.9141219,-87.6369839,"$515,000",1901,$nan,blue,332,1742 N North Park Ave Unit 2S Chicago
1205,March-17-2023,101 W Superior St #705,Chicago,513800.0,2.0,2.0,CHI - Near North Side,2004.0,,461.0,https://www.redfin.com/IL/Chicago/101-W-Superior-St-60654/unit-705/home/12648295,41.8954259,-87.6317101,"$513,800",2004,$461,blue,333,101 W Superior St #705 Chicago
1168,March-24-2023,2247 W Wabansia Ave #304,Chicago,512000.0,2.0,2.0,CHI - West Town,2007.0,,341.0,https://www.redfin.com/IL/Chicago/2247-W-Wabansia-Ave-60647/unit-304/home/12626351,41.9123298,-87.6843445,"$512,000",2007,$341,blue,334,2247 W Wabansia Ave #304 Chicago
1660,March-15-2023,1640 W Diversey Pkwy #3,Chicago,510000.0,3.0,3.0,CHI - Lake View,1989.0,,262.0,https://www.redfin.com/IL/Chicago/1640-W-Diversey-Pkwy-60614/unit-3/home/13358836,41.9326384,-87.6700642,"$510,000",1989,$262,blue,335,1640 W Diversey Pkwy #3 Chicago
722,March-31-2023,2308 W North Ave Unit 3W,Chicago,510000.0,3.0,2.0,CHI - West Town,2004.0,,309.0,https://www.redfin.com/IL/Chicago/2308-W-North-Ave-60647/unit-3W/home/12651366,41.9105434,-87.6852695,"$510,000",2004,$309,blue,336,2308 W North Ave Unit 3W Chicago
1720,March-17-2023,1420 Sheridan Rd Unit 5B,Wilmette,510000.0,2.0,2.0,Wilmette,1969.0,,296.0,https://www.redfin.com/IL/Wilmette/1420-Sheridan-Rd-60091/unit-5B/home/13785001,42.0865995,-87.6983807,"$510,000",1969,$296,blue,337,1420 Sheridan Rd Unit 5B Wilmette
1736,March-31-2023,111 E Chestnut St Unit 21K,Chicago,510000.0,2.0,2.0,CHI - Near North Side,1972.0,,319.0,https://www.redfin.com/IL/Chicago/111-E-Chestnut-St-60611/unit-21K/home/180606781,41.8978884,-87.6251938,"$510,000",1972,$319,blue,338,111 E Chestnut St Unit 21K Chicago
1763,March-17-2023,360 W Illinois St #309,Chicago,508000.0,2.0,2.0,CHI - Near North Side,1920.0,,391.0,https://www.redfin.com/IL/Chicago/360-W-Illinois-St-60654/unit-309/home/12737524,41.8908603,-87.6380723,"$508,000",1920,$391,blue,339,360 W Illinois St #309 Chicago
425,March-31-2023,2736 N Mildred Ave #1,Chicago,505000.0,2.0,2.0,CHI - Lincoln Park,,,,https://www.redfin.com/IL/Chicago/2736-N-Mildred-Ave-60614/unit-1/home/13363146,41.9320016,-87.6516946,"$505,000",nan,$nan,blue,340,2736 N Mildred Ave #1 Chicago
1233,March-13-2023,260 E Chestnut St #4201,Chicago,505000.0,3.0,2.0,CHI - Near North Side,1963.0,,301.0,https://www.redfin.com/IL/Chicago/260-E-Chestnut-St-60611/unit-4201/home/14118432,41.8985263,-87.6196672,"$505,000",1963,$301,blue,341,260 E Chestnut St #4201 Chicago
1050,March-2-2023,2419 W Thomas St #1,Chicago,505000.0,3.0,3.0,CHI - West Town,2005.0,,215.0,https://www.redfin.com/IL/Chicago/2419-W-Thomas-St-60622/unit-1/home/26810636,41.9009593,-87.6878392,"$505,000",2005,$215,blue,342,2419 W Thomas St #1 Chicago
512,March-1-2023,1151 W Washington Blvd #125,Chicago,505000.0,2.0,2.0,CHI - Near West Side,1999.0,,361.0,https://www.redfin.com/IL/Chicago/1151-W-Washington-Blvd-60607/unit-125/home/12768062,41.8827094,-87.6563462,"$505,000",1999,$361,blue,343,1151 W Washington Blvd #125 Chicago
1266,March-14-2023,435 W Erie St #1102,Chicago,505000.0,2.0,2.0,CHI - Near North Side,1999.0,,421.0,https://www.redfin.com/IL/Chicago/435-W-Erie-St-60654/unit-1102/home/12751320,41.893798,-87.640107,"$505,000",1999,$421,blue,344,435 W Erie St #1102 Chicago
991,March-7-2023,824 W Oakdale Ave #3,Chicago,505000.0,2.0,2.5,CHI - Lake View,1901.0,,253.0,https://www.redfin.com/IL/Chicago/824-W-Oakdale-Ave-60657/unit-3/home/13363047,41.9356896,-87.6502034,"$505,000",1901,$253,blue,345,824 W Oakdale Ave #3 Chicago
1483,March-23-2023,744 W Cornelia Ave Unit 1E,Chicago,500000.0,2.0,2.0,CHI - Lake View,1929.0,,,https://www.redfin.com/IL/Chicago/744-W-Cornelia-Ave-60657/unit-1E/home/13376156,41.94567,-87.648835,"$500,000",1929,$nan,blue,346,744 W Cornelia Ave Unit 1E Chicago
1492,March-9-2023,837 N Leavitt St #2,Chicago,500000.0,2.0,2.0,Ukrainian Village,2019.0,,417.0,https://www.redfin.com/IL/Chicago/837-N-Leavitt-St-60622/unit-2/home/182377545,41.8969454,-87.681713,"$500,000",2019,$417,blue,347,837 N Leavitt St #2 Chicago
978,March-1-2023,221 S Hamilton Ave Unit 1S,Chicago,500000.0,4.0,3.0,CHI - Near West Side,2022.0,,229.0,https://www.redfin.com/IL/Chicago/221-S-Hamilton-Ave-60612/unit-1S/home/183808004,41.8780205,-87.6799845,"$500,000",2022,$229,blue,348,221 S Hamilton Ave Unit 1S Chicago
1561,March-7-2023,100 E Huron St #3602,Chicago,500000.0,2.0,2.0,CHI - Near North Side,1991.0,,357.0,https://www.redfin.com/IL/Chicago/100-E-Huron-St-60611/unit-3602/home/14099821,41.895034,-87.6250256,"$500,000",1991,$357,blue,349,100 E Huron St #3602 Chicago
842,March-10-2023,221 S Hamilton Ave Unit 1N,Chicago,500000.0,4.0,3.0,CHI - Near West Side,2022.0,,,https://www.redfin.com/IL/Chicago/221-S-Hamilton-Ave-60612/unit-1N/home/182012665,41.8780205,-87.6799845,"$500,000",2022,$nan,blue,350,221 S Hamilton Ave Unit 1N Chicago
554,March-29-2023,708 W Barry Ave Unit 4R,Chicago,500000.0,2.0,2.0,CHI - Lake View,2005.0,,,https://www.redfin.com/IL/Chicago/708-W-Barry-Ave-60657/unit-4R/home/12621737,41.9381462,-87.6472261,"$500,000",2005,$nan,blue,351,708 W Barry Ave Unit 4R Chicago
1008,March-8-2023,717 W Briar Pl Unit 1W,Chicago,500000.0,2.0,2.0,CHI - Lake View,1894.0,,,https://www.redfin.com/IL/Chicago/717-W-Briar-Pl-60657/unit-1W/home/12699832,41.9389253,-87.647533,"$500,000",1894,$nan,blue,352,717 W Briar Pl Unit 1W Chicago
1685,March-3-2023,1841 S Calumet Ave #2007,Chicago,497500.0,3.0,2.0,CHI - Near South Side,2007.0,,298.0,https://www.redfin.com/IL/Chicago/1841-S-Calumet-Ave-60616/unit-2007/home/18937847,41.8573213,-87.6189079,"$497,500",2007,$298,blue,353,1841 S Calumet Ave #2007 Chicago
606,March-27-2023,4814 N Damen Ave #403,Chicago,496000.0,3.0,2.0,CHI - Lincoln Square,2005.0,,,https://www.redfin.com/IL/Chicago/4814-N-Damen-Ave-60625/unit-403/home/12590428,41.9691349,-87.6794169,"$496,000",2005,$nan,blue,354,4814 N Damen Ave #403 Chicago
602,March-6-2023,700 N Larrabee St #207,Chicago,495500.0,2.0,2.0,River Place on the Park,2006.0,,,https://www.redfin.com/IL/Chicago/700-N-Larrabee-St-60654/unit-207/home/18913676,41.8947154,-87.6433384,"$495,500",2006,$nan,blue,355,700 N Larrabee St #207 Chicago
1721,March-24-2023,1247 N Bosworth Ave Unit 1S,Chicago,495000.0,4.0,3.0,CHI - West Town,2002.0,,220.0,https://www.redfin.com/IL/Chicago/1247-N-Bosworth-Ave-60642/unit-1S/home/22905084,41.904806,-87.665843,"$495,000",2002,$220,blue,356,1247 N Bosworth Ave Unit 1S Chicago
707,March-3-2023,1316 W Belmont Ave Unit 2E,Chicago,495000.0,2.0,2.0,CHI - Lake View,1999.0,,404.0,https://www.redfin.com/IL/Chicago/1316-W-Belmont-Ave-60657/unit-2E/home/12575494,41.9399791,-87.6620065,"$495,000",1999,$404,blue,357,1316 W Belmont Ave Unit 2E Chicago
13,March-10-2023,909 W Roscoe St #2,Chicago,495000.0,2.0,2.0,CHI - Lake View,1999.0,,413.0,https://www.redfin.com/IL/Chicago/909-W-Roscoe-St-60657/unit-2/home/12772619,41.9433251,-87.6522562,"$495,000",1999,$413,blue,358,909 W Roscoe St #2 Chicago
850,March-10-2023,842 W Aldine Ave #2,Chicago,495000.0,2.0,2.0,CHI - Lake View,2006.0,,,https://www.redfin.com/IL/Chicago/842-W-Aldine-Ave-60657/unit-2/home/18916120,41.9420264,-87.6510322,"$495,000",2006,$nan,blue,359,842 W Aldine Ave #2 Chicago
420,March-10-2023,260 E Chestnut St #2504,Chicago,495000.0,2.0,2.0,CHI - Near North Side,1965.0,,351.0,https://www.redfin.com/IL/Chicago/260-E-Chestnut-St-60611/unit-2504/home/14118826,41.8985263,-87.6196672,"$495,000",1965,$351,blue,360,260 E Chestnut St #2504 Chicago
1009,March-10-2023,4880 N Clark St Unit 2B,Chicago,495000.0,3.0,2.0,CHI - Uptown,2009.0,,317.0,https://www.redfin.com/IL/Chicago/4880-N-Clark-St-60640/unit-2B/home/26807422,41.9712302,-87.6679206,"$495,000",2009,$317,blue,361,4880 N Clark St Unit 2B Chicago
1059,March-28-2023,2342 W Adams St #507,Chicago,495000.0,2.0,2.0,CHI - Near West Side,2022.0,,,https://www.redfin.com/IL/Chicago/2342-W-Adams-St-60612/unit-507/home/179399094,41.8787879,-87.6850248,"$495,000",2022,$nan,blue,362,2342 W Adams St #507 Chicago
921,March-17-2023,630 W Wrightwood Ave Unit 1E,Chicago,495000.0,2.0,2.0,CHI - Lincoln Park,1996.0,,,https://www.redfin.com/IL/Chicago/630-W-Wrightwood-Ave-60614/unit-1E/home/12804962,41.929714,-87.644174,"$495,000",1996,$nan,blue,363,630 W Wrightwood Ave Unit 1E Chicago
1749,March-31-2023,550 N Saint Clair St #2204,Chicago,495000.0,1.0,1.5,CHI - Near North Side,2008.0,,404.0,https://www.redfin.com/IL/Chicago/550-N-Saint-Clair-St-60611/unit-2204/home/39565651,41.8922991,-87.6229169,"$495,000",2008,$404,blue,364,550 N Saint Clair St #2204 Chicago
1743,March-31-2023,2034 W 21st Pl #3,Chicago,493350.0,3.0,2.0,CHI - Lower West Side,2022.0,,315.0,https://www.redfin.com/IL/Chicago/2034-W-21st-Pl-60608/unit-3/home/180562030,41.8532696,-87.6772717,"$493,350",2022,$315,blue,365,2034 W 21st Pl #3 Chicago
1418,March-8-2023,3647 N Damen Ave Unit G,Chicago,490000.0,3.0,2.0,CHI - North Center,2002.0,,288.0,https://www.redfin.com/IL/Chicago/3647-N-Damen-Ave-60618/unit-G/home/12699673,41.9483195,-87.6782936,"$490,000",2002,$288,blue,366,3647 N Damen Ave Unit G Chicago
685,March-22-2023,130 S Canal St #403,Chicago,490000.0,2.0,2.0,CHI - Near West Side,1948.0,,319.0,https://www.redfin.com/IL/Chicago/130-S-Canal-St-60606/unit-403/home/12765511,41.8796753,-87.6399445,"$490,000",1948,$319,blue,367,130 S Canal St #403 Chicago
1088,March-15-2023,164 W Huron St Unit 2A,Chicago,490000.0,2.0,2.0,CHI - Near North Side,,,370.0,https://www.redfin.com/IL/Chicago/164-W-Huron-St-60654/unit-2A/home/14102758,41.8949291,-87.6338439,"$490,000",nan,$370,blue,368,164 W Huron St Unit 2A Chicago
866,March-20-2023,2521 W North Ave Unit B,Chicago,490000.0,3.0,2.0,CHI - West Town,2007.0,,,https://www.redfin.com/IL/Chicago/2521-W-North-Ave-60647/unit-B/home/26810729,41.9100127,-87.6905598,"$490,000",2007,$nan,blue,369,2521 W North Ave Unit B Chicago
1471,March-30-2023,2828 N Talman Ave Unit R,Chicago,490000.0,3.0,3.5,CHI - Avondale,2002.0,,,https://www.redfin.com/IL/Chicago/2828-N-Talman-Ave-60618/unit-R/home/101733892,41.9330502,-87.6941256,"$490,000",2002,$nan,blue,370,2828 N Talman Ave Unit R Chicago
394,March-24-2023,111 E Chestnut St Unit 31DE,Chicago,490000.0,2.0,2.0,CHI - Near North Side,1972.0,,344.0,https://www.redfin.com/IL/Chicago/111-E-Chestnut-St-60611/unit-31DE/home/177290122,41.8978884,-87.6251938,"$490,000",1972,$344,blue,371,111 E Chestnut St Unit 31DE Chicago
1180,March-13-2023,1350 W Fullerton Ave #202,Chicago,490000.0,2.0,2.0,Altgeld Club,1998.0,,350.0,https://www.redfin.com/IL/Chicago/1350-W-Fullerton-Ave-60614/unit-202/home/12771757,41.9254567,-87.6621903,"$490,000",1998,$350,blue,372,1350 W Fullerton Ave #202 Chicago
276,March-13-2023,100 Radcliffe Ct #100,Glenview,490000.0,2.0,2.5,Glenview / Golf,1990.0,,233.0,https://www.redfin.com/IL/Glenview/100-Radcliffe-Ct-60026/unit-100/home/184200194,42.104509,-87.832899,"$490,000",1990,$233,blue,373,100 Radcliffe Ct #100 Glenview
338,March-7-2023,1806 Monroe Ct #9,Glenview,489000.0,3.0,3.5,Glenview / Golf,2000.0,,245.0,https://www.redfin.com/IL/Glenview/1806-Monroe-Ct-60025/unit-9/home/12708758,42.0879718,-87.7998968,"$489,000",2000,$245,blue,374,1806 Monroe Ct #9 Glenview
486,March-28-2023,2828 N Talman Ave Unit D,Chicago,487500.0,3.0,2.0,CHI - Avondale,1998.0,,264.0,https://www.redfin.com/IL/Chicago/2828-N-Talman-Ave-60618/unit-D/home/12719634,41.93253,-87.694175,"$487,500",1998,$264,blue,375,2828 N Talman Ave Unit D Chicago
1062,March-9-2023,635 N Dearborn St #2304,Chicago,487500.0,2.0,2.0,Caravel,2003.0,,375.0,https://www.redfin.com/IL/Chicago/635-N-Dearborn-St-60654/unit-2304/home/12681200,41.8935163,-87.6293196,"$487,500",2003,$375,blue,376,635 N Dearborn St #2304 Chicago
1630,March-15-2023,1143 Hinman Ave #1,Evanston,487000.0,3.0,2.0,Evanston,1905.0,,327.0,https://www.redfin.com/IL/Evanston/1143-Hinman-Ave-60202/unit-1/home/12778333,42.0390211,-87.6785138,"$487,000",1905,$327,blue,377,1143 Hinman Ave #1 Evanston
98,March-27-2023,1833 W Erie St #1,Chicago,485000.0,2.0,2.0,CHI - West Town,,,,https://www.redfin.com/IL/Chicago/1833-W-Erie-St-60622/unit-1/home/12589508,41.8930332,-87.6733678,"$485,000",nan,$nan,blue,378,1833 W Erie St #1 Chicago
1710,March-17-2023,21 E Huron St #3202,Chicago,485000.0,1.0,1.5,CHI - Near North Side,2005.0,,401.0,https://www.redfin.com/IL/Chicago/21-E-Huron-St-60611/unit-3202/home/12640185,41.8945104,-87.6271139,"$485,000",2005,$401,blue,379,21 E Huron St #3202 Chicago
770,March-2-2023,1417 N Bosworth Ave #3,Chicago,482500.0,2.0,2.0,Wicker Park,2003.0,,401.0,https://www.redfin.com/IL/Chicago/1417-N-Bosworth-Ave-60642/unit-3/home/12670285,41.9075981,-87.6661172,"$482,500",2003,$401,blue,380,1417 N Bosworth Ave #3 Chicago
31,March-10-2023,939 W Madison St #210,Chicago,482500.0,2.0,2.0,CHI - Near West Side,1996.0,,322.0,https://www.redfin.com/IL/Chicago/939-W-Madison-St-60607/unit-210/home/12735168,41.8814625,-87.6511752,"$482,500",1996,$322,blue,381,939 W Madison St #210 Chicago
1333,March-24-2023,21 W Chestnut St #1402,Chicago,482000.0,2.0,2.0,CHI - Near North Side,1999.0,,370.0,https://www.redfin.com/IL/Chicago/21-W-Chestnut-St-60610/unit-1402/home/12566637,41.8977685,-87.6288575,"$482,000",1999,$370,blue,382,21 W Chestnut St #1402 Chicago
765,March-2-2023,819 Foster St Unit 2S,Evanston,480000.0,2.0,2.0,Evanston,2005.0,,369.0,https://www.redfin.com/IL/Evanston/819-Foster-St-60201/unit-2S/home/12601577,42.05424,-87.68279,"$480,000",2005,$369,blue,383,819 Foster St Unit 2S Evanston
395,March-17-2023,195 N Harbor Dr #808,Chicago,480000.0,2.0,2.0,CHI - Loop,1991.0,,369.0,https://www.redfin.com/IL/Chicago/195-N-Harbor-Dr-60601/unit-808/home/14094379,41.8856515,-87.6149036,"$480,000",1991,$369,blue,384,195 N Harbor Dr #808 Chicago
295,March-30-2023,922 W Carmen Ave Unit 2W,Chicago,480000.0,3.0,2.0,CHI - Uptown,1910.0,,240.0,https://www.redfin.com/IL/Chicago/922-W-Carmen-Ave-60640/unit-2W/home/184442052,41.974547,-87.653583,"$480,000",1910,$240,blue,385,922 W Carmen Ave Unit 2W Chicago
1240,March-27-2023,2000 W Haddon Ave #210,Chicago,480000.0,2.0,2.0,CHI - West Town,1928.0,,386.0,https://www.redfin.com/IL/Chicago/2000-W-Haddon-Ave-60622/unit-210/home/14106033,41.9025262,-87.6776172,"$480,000",1928,$386,blue,386,2000 W Haddon Ave #210 Chicago
1661,March-3-2023,4319 N Richmond St Unit 1S,Chicago,480000.0,3.0,2.5,CHI - Irving Park,2010.0,,192.0,https://www.redfin.com/IL/Chicago/4319-N-Richmond-St-60618/unit-1S/home/45511601,41.9599698,-87.7017793,"$480,000",2010,$192,blue,387,4319 N Richmond St Unit 1S Chicago
1502,March-8-2023,820 N Wood St #2,Chicago,480000.0,2.0,2.0,East Village,2012.0,,,https://www.redfin.com/IL/Chicago/820-N-Wood-St-60622/unit-2/home/64226667,41.8966544,-87.6724375,"$480,000",2012,$nan,blue,388,820 N Wood St #2 Chicago
121,March-27-2023,1040 W Adams St #119,Chicago,480000.0,2.0,2.0,CHI - Near West Side,,,371.0,https://www.redfin.com/IL/Chicago/1040-W-Adams-St-60607/unit-119/home/26817676,41.87924,-87.653728,"$480,000",nan,$371,blue,389,1040 W Adams St #119 Chicago
848,March-7-2023,2202 W Huron St #3,Chicago,475000.0,2.0,2.0,CHI - West Town,2005.0,,380.0,https://www.redfin.com/IL/Chicago/2202-W-Huron-St-60612/unit-3/home/12616799,41.8942378,-87.6821481,"$475,000",2005,$380,blue,390,2202 W Huron St #3 Chicago
459,March-30-2023,4628 N Racine Ave #3,Chicago,475000.0,3.0,2.0,CHI - Uptown,,,339.0,https://www.redfin.com/IL/Chicago/4628-N-Racine-Ave-60640/unit-3/home/12726636,41.9662503,-87.6599193,"$475,000",nan,$339,blue,391,4628 N Racine Ave #3 Chicago
1027,March-23-2023,2140 W Huron St Unit 2F,Chicago,475000.0,2.0,2.0,CHI - West Town,,,,https://www.redfin.com/IL/Chicago/2140-W-Huron-St-60612/unit-2F/home/12681500,41.894239,-87.6810153,"$475,000",nan,$nan,blue,392,2140 W Huron St Unit 2F Chicago
1429,March-1-2023,2712 W Chicago Ave #4,Chicago,475000.0,3.0,2.0,CHI - West Town,2007.0,,279.0,https://www.redfin.com/IL/Chicago/2712-W-Chicago-Ave-60622/unit-4/home/26810491,41.8958874,-87.6948947,"$475,000",2007,$279,blue,393,2712 W Chicago Ave #4 Chicago
1420,March-1-2023,3932 N Greenview Ave #2,Chicago,475000.0,2.0,2.0,CHI - Lake View,1999.0,,396.0,https://www.redfin.com/IL/Chicago/3932-N-Greenview-Ave-60613/unit-2/home/12772911,41.9534757,-87.6678077,"$475,000",1999,$396,blue,394,3932 N Greenview Ave #2 Chicago
1047,March-22-2023,5016 N Sheridan Rd #3,Chicago,473000.0,3.0,2.0,CHI - Uptown,1913.0,,237.0,https://www.redfin.com/IL/Chicago/5016-N-Sheridan-Rd-60640/unit-3/home/12701547,41.973886,-87.6553349,"$473,000",1913,$237,blue,395,5016 N Sheridan Rd #3 Chicago
1388,March-31-2023,2300 W Jackson Blvd Unit 1E,Chicago,472500.0,3.0,2.5,CHI - Near West Side,2020.0,,286.0,https://www.redfin.com/IL/Chicago/2300-W-Jackson-Blvd-60612/unit-1E/home/182477774,41.8778574,-87.6844436,"$472,500",2020,$286,blue,396,2300 W Jackson Blvd Unit 1E Chicago
918,March-30-2023,1560 N Sandburg Ter Unit 315J,Chicago,472500.0,2.0,2.0,CHI - Near North Side,1970.0,,394.0,https://www.redfin.com/IL/Chicago/1560-N-Sandburg-Ter-60610/unit-315J/home/14113451,41.91056,-87.6327891,"$472,500",1970,$394,blue,397,1560 N Sandburg Ter Unit 315J Chicago
1203,March-10-2023,2733 W Hirsch St Unit 2E,Chicago,470000.0,2.0,2.0,CHI - West Town,2017.0,,,https://www.redfin.com/IL/Chicago/2733-W-Hirsch-St-60622/unit-2E/home/171313645,41.9063386,-87.6958984,"$470,000",2017,$nan,blue,398,2733 W Hirsch St Unit 2E Chicago
1456,March-7-2023,616 W Fulton St #211,Chicago,470000.0,2.0,1.5,CHI - Near West Side,1997.0,,,https://www.redfin.com/IL/Chicago/616-W-Fulton-St-60661/unit-211/home/14100650,41.8869246,-87.6435797,"$470,000",1997,$nan,blue,399,616 W Fulton St #211 Chicago
595,March-17-2023,901 W Madison St #818,Chicago,470000.0,3.0,2.5,CHI - Near West Side,2007.0,,339.0,https://www.redfin.com/IL/Chicago/901-W-Madison-St-60607/unit-818/home/26818039,41.8815223,-87.6500526,"$470,000",2007,$339,blue,400,901 W Madison St #818 Chicago
1171,March-3-2023,1060 N Hermitage Ave #1,Chicago,470000.0,3.0,2.5,CHI - West Town,,,294.0,https://www.redfin.com/IL/Chicago/1060-N-Hermitage-Ave-60622/unit-1/home/12791298,41.9014177,-87.6714153,"$470,000",nan,$294,blue,401,1060 N Hermitage Ave #1 Chicago
631,March-7-2023,2310 W Saint Paul Ave #603,Chicago,470000.0,2.0,2.0,CHI - West Town,2001.0,,387.0,https://www.redfin.com/IL/Chicago/2310-W-Saint-Paul-Ave-60647/unit-603/home/183857388,41.9137202,-87.6851995,"$470,000",2001,$387,blue,402,2310 W Saint Paul Ave #603 Chicago
1002,March-31-2023,1515 N Bosworth Ave #2,Chicago,469000.0,2.0,2.0,CHI - West Town,2008.0,,,https://www.redfin.com/IL/Chicago/1515-N-Bosworth-Ave-60642/unit-2/home/21791743,41.9092925,-87.6661369,"$469,000",2008,$nan,blue,403,1515 N Bosworth Ave #2 Chicago
92,March-29-2023,2144 W Schiller St Unit F,Chicago,469000.0,2.0,2.0,CHI - West Town,2006.0,,361.0,https://www.redfin.com/IL/Chicago/2144-W-Schiller-St-60622/unit-F/home/18935572,41.9073696,-87.6817381,"$469,000",2006,$361,blue,404,2144 W Schiller St Unit F Chicago
211,March-20-2023,1427 W Warner Ave Unit 2E,Chicago,465000.0,2.0,2.0,CHI - Lake View,,,,https://www.redfin.com/IL/Chicago/1427-W-Warner-Ave-60613/unit-2E/home/12628158,41.956815,-87.6654439,"$465,000",nan,$nan,blue,405,1427 W Warner Ave Unit 2E Chicago
886,March-3-2023,2657 W Thomas St Unit 1E,Chicago,465000.0,3.0,3.0,CHI - West Town,2002.0,,194.0,https://www.redfin.com/IL/Chicago/2657-W-Thomas-St-60622/unit-1E/home/12657217,41.90087,-87.694134,"$465,000",2002,$194,blue,406,2657 W Thomas St Unit 1E Chicago
27,March-31-2023,1622 N Mozart St Unit 1N,Chicago,465000.0,3.0,3.0,CHI - West Town,2003.0,,211.0,https://www.redfin.com/IL/Chicago/1622-N-Mozart-St-60647/unit-1N/home/12602442,41.9109693,-87.6983077,"$465,000",2003,$211,blue,407,1622 N Mozart St Unit 1N Chicago
811,March-31-2023,1901 S Calumet Ave #2206,Chicago,465000.0,2.0,2.0,CHI - Near South Side,2007.0,,373.0,https://www.redfin.com/IL/Chicago/1901-S-Calumet-Ave-60616/unit-2206/home/12965150,41.8562269,-87.6185993,"$465,000",2007,$373,blue,408,1901 S Calumet Ave #2206 Chicago
769,March-17-2023,1317 W Belden Ave Unit F2,Chicago,465000.0,2.0,2.5,CHI - Lincoln Park,,,358.0,https://www.redfin.com/IL/Chicago/1317-W-Belden-Ave-60614/unit-F2/home/183886482,41.9232826,-87.6615983,"$465,000",nan,$358,blue,409,1317 W Belden Ave Unit F2 Chicago
1131,March-13-2023,2729 N Sheffield Ave Unit 2S,Chicago,465000.0,2.0,2.0,CHI - Lincoln Park,2002.0,,,https://www.redfin.com/IL/Chicago/2729-N-Sheffield-Ave-60614/unit-2S/home/12699288,41.9316898,-87.6534747,"$465,000",2002,$nan,blue,410,2729 N Sheffield Ave Unit 2S Chicago
801,March-8-2023,5014 N Kenmore Ave Unit 3N,Chicago,465000.0,3.0,2.0,CHI - Uptown,2010.0,,,https://www.redfin.com/IL/Chicago/5014-N-Kenmore-Ave-60640/unit-3N/home/45510511,41.9737127,-87.6566805,"$465,000",2010,$nan,blue,411,5014 N Kenmore Ave Unit 3N Chicago
843,March-28-2023,640 W Barry Ave #101,Chicago,465000.0,2.0,2.0,CHI - Lake View,2001.0,,423.0,https://www.redfin.com/IL/Chicago/640-W-Barry-Ave-60657/unit-101/home/12698487,41.9381787,-87.6459734,"$465,000",2001,$423,blue,412,640 W Barry Ave #101 Chicago
50,March-17-2023,2710 W Chicago Ave #4,Chicago,465000.0,3.0,2.0,CHI - West Town,2007.0,,274.0,https://www.redfin.com/IL/Chicago/2710-W-Chicago-Ave-60622/unit-4/home/26810503,41.8959239,-87.6947791,"$465,000",2007,$274,blue,413,2710 W Chicago Ave #4 Chicago
429,March-9-2023,5129 N Wolcott Ave Unit 2N,Chicago,463000.0,2.0,2.0,CHI - Lincoln Square,,,,https://www.redfin.com/IL/Chicago/5129-N-Wolcott-Ave-60640/unit-2N/home/12699705,41.975615,-87.675958,"$463,000",nan,$nan,blue,414,5129 N Wolcott Ave Unit 2N Chicago
647,March-29-2023,1242 W Pratt Blvd Unit 1R,Chicago,460000.0,3.0,2.5,CHI - Rogers Park,1924.0,,192.0,https://www.redfin.com/IL/Chicago/1242-W-Pratt-Blvd-60626/unit-1R/home/18933135,42.0058772,-87.662702,"$460,000",1924,$192,blue,415,1242 W Pratt Blvd Unit 1R Chicago
860,March-27-2023,1226 W Huron St #301,Chicago,460000.0,2.0,2.5,CHI - West Town,2008.0,,329.0,https://www.redfin.com/IL/Chicago/1226-W-Huron-St-60642/unit-301/home/21683504,41.8946066,-87.6585945,"$460,000",2008,$329,blue,416,1226 W Huron St #301 Chicago
820,March-30-2023,5350 N Damen Ave Unit D,Chicago,460000.0,2.0,2.5,CHI - Lincoln Square,1999.0,,,https://www.redfin.com/IL/Chicago/5350-N-Damen-Ave-60625/unit-D/home/12773325,41.9793148,-87.6798887,"$460,000",1999,$nan,blue,417,5350 N Damen Ave Unit D Chicago
936,March-31-2023,936 W Willow St #1,Chicago,459900.0,2.0,2.0,CHI - Lincoln Park,1886.0,,242.0,https://www.redfin.com/IL/Chicago/936-W-Willow-St-60614/unit-1/home/13351044,41.9140257,-87.652218,"$459,900",1886,$242,blue,418,936 W Willow St #1 Chicago
1532,March-15-2023,1954 W Foster Ave #4,Chicago,459900.0,2.0,2.0,CHI - Lincoln Square,2003.0,,263.0,https://www.redfin.com/IL/Chicago/1954-W-Foster-Ave-60640/unit-4/home/12597028,41.9762653,-87.6785512,"$459,900",2003,$263,blue,419,1954 W Foster Ave #4 Chicago
