|URL|URL_2|HED|DEK|ADDRESS|description_link|PUB_YEAR|geo_address|loc|point|lat|lon|altitude
2629|https://therealdeal.com/chicago/?p=298306|https://therealdeal.com/chicago/?p=298306|Cities dying? Suburbs booming? Data don’t show it|Zillow report finds markets have fared similarly during pandemic, except in Northeast|1 percent.St|"<a href=""https://therealdeal.com/chicago/?p=298306"" target=""_blank"" rel=""noopener noreferrer"">The early</a> coronavirus outbreaks and exodus of New York City residents had some folks biting their nails over the future of American cities."|2020|1 percent.St Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
2630|https://therealdeal.com/chicago/?p=298386|https://therealdeal.com/chicago/?p=298386|Developer behind historic Congress Theater faces foreclosure|Lender alleges Michael Moyer defaulted on $14M in loans|2135 North Milwaukee Avenue|"<a href=""https://therealdeal.com/chicago/?p=298386"" target=""_blank"" rel=""noopener noreferrer"">The owner of the</a> Congress Theater in Chicago’s Logan Square has been slapped with a $24 million foreclosure suit, potentially derailing plans to revamp the historic property."|2020|2135 North Milwaukee Avenue Chicago, IL|2135 N Milwaukee Ave, Chicago, IL 60647, USA|(41.92049009999999, -87.6922488, 0.0)|41.92049009999999|-87.6922488|0.0
2631|https://therealdeal.com/chicago/?p=298482|https://therealdeal.com/chicago/?p=298482|Evictions banned through December for most US tenants|CDC invokes measure on Trump’s OK, but money for landlords is in question|43 million rental households in the United St|"<a href=""https://therealdeal.com/chicago/?p=298482"" target=""_blank"" rel=""noopener noreferrer"">The Trump</a> administration today announced sweeping eviction protections in light of the health crisis."|2020|43 million rental households in the United St Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
2632|https://therealdeal.com/chicago/?p=298546|https://therealdeal.com/chicago/?p=298546|Brookfield behind on D.C. area mall debt, does not expect default|Real estate giant’s $282M loan on Virginia’s Tysons Galleria matures Tuesday|200 Vesey Street at Brookfield Place|"<a href=""https://therealdeal.com/chicago/?p=298546"" target=""_blank"" rel=""noopener noreferrer"">Brookfield Property</a> Partners will reportedly miss its deadline to pay off $282 million in outstanding debt on Virginia’s Tysons Galleria mall after the commercial mortgage-backed securities loan was sent to its special servicer."|2020|200 Vesey Street at Brookfield Place Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
2633|https://therealdeal.com/chicago/?p=298750|https://therealdeal.com/chicago/?p=298750|“Wolf of Wall Street” producer to forfeit $60M in 1MDB probe settlement|Riza Aziz allegedly used Malaysian funds to acquire property in NYC, LA and London|15 West 63rd Street|"<a href=""https://therealdeal.com/chicago/?p=298750"" target=""_blank"" rel=""noopener noreferrer"">Another suspect in</a> the 1MDB embezzlement scandal has agreed to give up assets allegedly linked to the scheme, which includes luxury properties in New York, Los Angeles and London."|2020|15 West 63rd Street Chicago, IL|15 W 63rd St, Summit, IL 60501, USA|(41.777358, -87.80093749999999, 0.0)|41.777358|-87.80093749999999|0.0
2634|https://therealdeal.com/chicago/?p=298926|https://therealdeal.com/chicago/?p=298926|Office of Penny Pritzker picks up Lincoln Park mansion|Real estate scion and former Secretary of Commerce lives nearby|5 million.Located on North Kenmore Avenue|"<a href=""https://therealdeal.com/chicago/?p=298926"" target=""_blank"" rel=""noopener noreferrer"">The office of PSP</a> Partners, where Chicago native and real estate scion Penny Pritzker is chairperson, has picked up a Lincoln Park mansion for $6.5 million."|2020|5 million.Located on North Kenmore Avenue Chicago, IL|N Kenmore Ave, Chicago, IL, USA|(41.9582161, -87.6562335, 0.0)|41.9582161|-87.6562335|0.0
2635|https://therealdeal.com/chicago/?p=298902|https://therealdeal.com/chicago/?p=298902|TikTok, Clarice: Why the government’s moves against Chinese firms could hurt real estate|“If you’ve lost WeChat, you’ve lost everything.”|2 billion buy of 245 Park Avenue|"<a href=""https://therealdeal.com/chicago/?p=298902"" target=""_blank"" rel=""noopener noreferrer"">Daniel Chang’s phone</a> wouldn’t stop lighting up."|2020|2 billion buy of 245 Park Avenue Chicago, IL|N North Park Avenue, Chicago, IL, USA|(41.9106866, -87.636645, 0.0)|41.9106866|-87.636645|0.0
2636|https://therealdeal.com/chicago/?p=299058|https://therealdeal.com/chicago/?p=299058|How a co-working firm’s bankruptcy endangers CMBS loans|Properties’ cash-flow risks would trickle up the chain, report warns|1800 Vine Street|"<a href=""https://therealdeal.com/chicago/?p=299058"" target=""_blank"" rel=""noopener noreferrer"">Hit hard by its</a> subtenants’ inability to pay on time, an affiliate of executive suites and coworking company International Workplace Group has filed for Chapter 11 bankruptcy protection."|2020|1800 Vine Street Chicago, IL|1800 N Vine St, Chicago, IL 60614, USA|(41.9138771, -87.6444447, 0.0)|41.9138771|-87.6444447|0.0
2637|https://therealdeal.com/chicago/?p=299090|https://therealdeal.com/chicago/?p=299090|How Art Basel Miami Beach’s cancellation will impact real estate|Art fair is a major generator for South Florida hotels, restaurants and overall economy|1440 Ocean Drive|"<a href=""https://therealdeal.com/chicago/?p=299090"" target=""_blank"" rel=""noopener noreferrer"">Art Basel Miami</a> Beach usually generates $5 million in revenue for Miami-Dade’s largest hotel, the iconic Fontainebleau resort. The 1,500-room property is always sold out during the first week of December, as visitors flood the area, said executive Philip Goldfarb."|2020|1440 Ocean Drive Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
2638|https://therealdeal.com/chicago/?p=299106|https://therealdeal.com/chicago/?p=299106|Marquette lines up construction financing for Fulton Market rentals|Development will bring about 500 units to the area|1400 and 1454 West Randolph Street|"<a href=""https://therealdeal.com/chicago/?p=299106"" target=""_blank"" rel=""noopener noreferrer"">Marquette Companies,</a> a Naperville-based development firm, has secured construction financing for two rental projects on the west end of the Fulton Market District."|2020|1400 and 1454 West Randolph Street Chicago, IL|1454 W Randolph St, Chicago, IL 60607, USA|(41.8849811, -87.6640749, 0.0)|41.8849811|-87.6640749|0.0
2639|https://therealdeal.com/chicago/?p=299286|https://therealdeal.com/chicago/?p=299286|Retail adds nearly 250K jobs in August|Leisure and hospitality remain down in the dumps; rental and leasing jobs climb|2020 census.(Source: Bureau of Labor St|"<a href=""https://therealdeal.com/chicago/?p=299286"" target=""_blank"" rel=""noopener noreferrer"">The retail sector</a> added nearly a quarter-million jobs in August, notching the highest growth among private industries."|2020|2020 census.(Source: Bureau of Labor St Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
2640|https://therealdeal.com/chicago/?p=299366|https://therealdeal.com/chicago/?p=299366|Doris Day’s longtime Carmel Valley home hits the market for $7.4M|All proceeds from the sale will go to the Doris Day Animal Foundation|50 at one time. St|"<a href=""https://therealdeal.com/chicago/?p=299366"" target=""_blank"" rel=""noopener noreferrer"">Doris Day’s longtime</a> estate in Monterey is on the market for $7.4 million, and all the proceeds from a sale will go to the late actress’s charity."|2020|50 at one time. St Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
2641|https://therealdeal.com/chicago/?p=299178|https://therealdeal.com/chicago/?p=299178|Michael Jordan’s Chicago-area mansion has been on the market for 7 years. A buyer may not exist|“It’s a tough sell. There’s a lot of work that would have to be done to make it your own.”|75 million home on Crescent Court|"<a href=""https://therealdeal.com/chicago/?p=299178"" target=""_blank"" rel=""noopener noreferrer"">As his massive</a> compound in Chicago’s northern suburbs collects dust, Michael Jordan is now trying to part with another sprawling mansion."|2020|75 million home on Crescent Court Chicago, IL|Crescent Ct, Oak Lawn, IL 60453, USA|(41.7255939, -87.7819211, 0.0)|41.7255939|-87.7819211|0.0
2642|https://therealdeal.com/chicago/?p=299194|https://therealdeal.com/chicago/?p=299194|Privacy is the newest amenity|Chicago’s high-end condo buyers and apartment renters are shifting their priorities in a Covid world, and are seeking out units with balconies, and communal spaces with plenty of room|2350 N. Orchard St|"<a href=""https://therealdeal.com/chicago/?p=299194"" target=""_blank"" rel=""noopener noreferrer"">UPDATED, July 9,</a> 5:01 p.m.: In a Covid world, privacy has become the ultimate amenity."|2020|2350 N. Orchard St Chicago, IL|2350 N Orchard St, Chicago, IL 60614, USA|(41.92510230000001, -87.6464993, 0.0)|41.92510230000001|-87.6464993|0.0
2643|https://therealdeal.com/chicago/?p=299214|https://therealdeal.com/chicago/?p=299214|A divided suburbia: Race, class, and the endless struggle for affordable housing|As the Trump administration rolls back fair-housing rules, developing for affordability in the suburbs remains a fraught topic|2017 ruling by the state’s Supreme Court|"<a href=""https://therealdeal.com/chicago/?p=299214"" target=""_blank"" rel=""noopener noreferrer"">This story was</a> originally published in March 2020."|2020|2017 ruling by the state’s Supreme Court Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
2644|https://therealdeal.com/chicago/?p=299419|https://therealdeal.com/chicago/?p=299419|What tenants are paying at Vornado’s theMART|Rents for the building’s showrooms and offices have increased substantially since 2016|555 California Street|"<a href=""https://therealdeal.com/chicago/?p=299419"" target=""_blank"" rel=""noopener noreferrer"">When Chicago’s</a> Merchandise Mart opened in 1930, it was the largest building in the world. Though it no longer holds that title, the sprawling trophy property on the north bank of the Chicago River remains one of the city’s most iconic buildings."|2020|555 California Street Chicago, IL|California, 2211 N California Ave, Chicago, IL 60647, USA|(41.9220493, -87.6970509, 0.0)|41.9220493|-87.6970509|0.0
2645|https://therealdeal.com/chicago/?p=299559|https://therealdeal.com/chicago/?p=299559|ICSC’s “incredibly tragic day” and rough year ahead|The trade group’s pillars — brick-and-mortar retail and industry conferences — have crumbled. But its problems preceded the pandemic.|40 artists, like Imagine Dr|"<a href=""https://therealdeal.com/chicago/?p=299559"" target=""_blank"" rel=""noopener noreferrer"">UPDATED Sept. 9,</a> 2020, 3:45 pm: Employees of the International Council of Shopping Centers woke up to an alarming message on June 3."|2020|40 artists, like Imagine Dr Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
2646|https://therealdeal.com/chicago/?p=299815|https://therealdeal.com/chicago/?p=299815|No “rout” about it: Real estate tech stocks rebound|Zillow, CoStar and Redfin posted gains after Nasdaq’s 10% drop earlier in week|7 percent Wednesday, the Dow Jones Industrial Ave|"<a href=""https://therealdeal.com/chicago/?p=299815"" target=""_blank"" rel=""noopener noreferrer"">Real estate tech</a> stocks rallied Wednesday after a three-day tech rout roiled the market."|2020|7 percent Wednesday, the Dow Jones Industrial Ave Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
2647|https://therealdeal.com/chicago/?p=299903|https://therealdeal.com/chicago/?p=299903|Century 21 Stores files for bankruptcy, blames insurers|Retailer said insurers denied business interruption claims worth $175M|40 p.m.: Century 21 St|"<a href=""https://therealdeal.com/chicago/?p=299903"" target=""_blank"" rel=""noopener noreferrer"">UPDATED, Sept. 10,</a> 12:40 p.m.: Century 21 Stores is the latest retailer to file for bankruptcy, and it blames insurance providers for its collapse."|2020|40 p.m.: Century 21 St Chicago, IL|W 21st St, Chicago, IL, USA|(41.8538465, -87.6880621, 0.0)|41.8538465|-87.6880621|0.0
2648|https://therealdeal.com/chicago/?p=299443|https://therealdeal.com/chicago/?p=299443|TikTok, Clarice: Why the government’s moves against Chinese firms could hurt real estate|“If you’ve lost WeChat, you’ve lost everything.”|2 billion buy of 245 Park Avenue|"<a href=""https://therealdeal.com/chicago/?p=299443"" target=""_blank"" rel=""noopener noreferrer"">Daniel Chang’s phone</a> wouldn’t stop lighting up."|2020|2 billion buy of 245 Park Avenue Chicago, IL|N North Park Avenue, Chicago, IL, USA|(41.9106866, -87.636645, 0.0)|41.9106866|-87.636645|0.0
2649|https://therealdeal.com/chicago/?p=300099|https://therealdeal.com/chicago/?p=300099|Tiger Woods’ ex-wife sells North Palm Beach mansion for $29M|It hit the market in 2018 for nearly $50M, relisted in November for $44.5M|12520 Seminole Beach Road|"<a href=""https://therealdeal.com/chicago/?p=300099"" target=""_blank"" rel=""noopener noreferrer"">Swedish model Elin</a> Nordegren, ex-wife of golfer Tiger Woods, sold her North Palm Beach mansion to Rockstar Energy Drink founder Russell Weiner for $28.6 million."|2020|12520 Seminole Beach Road Chicago, IL|12520 W Seminole St, Chicago, IL 60631, USA|(41.9837018, -87.83299980000001, 0.0)|41.9837018|-87.83299980000001|0.0
2650|https://therealdeal.com/chicago/?p=300111|https://therealdeal.com/chicago/?p=300111|Five vintage videos TRD viewers loved this week|NYC’s oldest apartment buildings and inside Robert A.M. Stern’s workshop and more were our top viewed videos|30 Park Place|"<a href=""https://therealdeal.com/chicago/?p=300111"" target=""_blank"" rel=""noopener noreferrer"">Long before housing</a> options ran the gamut from ground floor studio apartments to and skyrise penthouses, there were only two type of NYC apartment: townhouses and tenements. Way back in 1870 the first apartment buildings were built on 18th Street–where Blackstone’s StuyTown is today. A few buildings from that period still stand, including the Chelsea Hotel and The Dakota. Check them all out in the video above."|2020|30 Park Place Chicago, IL|E Park Pl, Chicago, IL 60637, USA|(41.7944664, -87.5916627, 0.0)|41.7944664|-87.5916627|0.0
