,MLS#,Unique,Final Agent/Team,agent_type,TRD Notes,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,SOLD DATE,PRICE,URL,full_address,geo_address,loc,point,lat,lon,altitude
725,11388477.0,11388477/Biazar Group/List,Biazar Group,List,Fixed,,4538 S Calumet F,Chicago,IL,,4/25/2022,"$219,900",,4538 S Calumet F Chicago IL,4538 S Calumet F Chicago IL,"4538 S Calumet Ave f, Chicago, IL 60653, USA","(41.8117525, -87.61841299999999, 0.0)",41.8117525,-87.61841299999999,0.0
726,11388477.0,11388477/Biazar Group/Buy,Biazar Group,Buy,Fixed,,4538 S Calumet F,Chicago,IL,,4/25/2022,"$219,900",,4538 S Calumet F Chicago IL,4538 S Calumet F Chicago IL,"4538 S Calumet Ave f, Chicago, IL 60653, USA","(41.8117525, -87.61841299999999, 0.0)",41.8117525,-87.61841299999999,0.0
727,11404066.0,11404066/Biazar Group/List,Biazar Group,List,Fixed,,2421 W Walton 3,Chicago,IL,,6/16/2022,"$570,000",,2421 W Walton 3 Chicago IL,2421 W Walton 3 Chicago IL,"2421 W Walton St #3, Chicago, IL 60622, USA","(41.8982511, -87.6877932, 0.0)",41.8982511,-87.6877932,0.0
729,10973193.0,10973193/Relux International/Listing,Relux International,Listing,Clean,Condo/Co-op,5555 N Sheridan Rd #606,Chicago,IL,60640.0,11/1/2021,"$372,000",https://www.redfin.com/IL/Chicago/5555-N-Sheridan-Rd-60640/unit-606/home/177043876,5555 N Sheridan Rd #606 Chicago IL,5555 N Sheridan Rd #606 Chicago IL,"5555 N Sheridan Rd #606, Chicago, IL 60640, USA","(41.98333299999999, -87.6546058, 0.0)",41.98333299999999,-87.6546058,0.0
730,10976583.0,10976583/Kasper Group/Listing,Kasper Group,Listing,Clean,Multi-Family (2-4 Unit),3704 N Janssen St,Chicago,IL,60613.0,7/9/2021,"$1,500,000",https://www.redfin.com/IL/Chicago/3704-N-Janssen-Ave-60613/home/13384541,3704 N Janssen St Chicago IL,3704 N Janssen St Chicago IL,"3704 N Janssen Ave, Chicago, IL 60613, USA","(41.9491026, -87.6655084, 0.0)",41.9491026,-87.6655084,0.0
732,11226055.0,11226055/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Clean,Single Family Residential,1539 W Sherwin Ave,Chicago,IL,60626.0,2/22/2022,"$737,500",https://www.redfin.com/IL/Chicago/1539-W-Sherwin-Ave-60626/home/13575396,1539 W Sherwin Ave Chicago IL,1539 W Sherwin Ave Chicago IL,"1539 W Sherwin Ave, Chicago, IL 60626, USA","(42.0146681, -87.6696312, 0.0)",42.0146681,-87.6696312,0.0
735,11359616.0,11359616/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Clean,Single Family Residential,1341 W Balmoral Ave,Chicago,IL,60626.0,6/1/2022,"$2,495,000",https://www.redfin.com/IL/Chicago/1341-W-Balmoral-Ave-60640/home/12570950,1341 W Balmoral Ave Chicago IL,1341 W Balmoral Ave Chicago IL,"1341 W Balmoral Ave, Chicago, IL 60640, USA","(41.9797628, -87.66399489999999, 0.0)",41.9797628,-87.66399489999999,0.0
737,11354319.0,11354319/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Clean,Condo/Co-op,1445 W Belden Ave Unit 4J,Chicago,IL,60614.0,5/9/2022,"$615,000",https://www.redfin.com/IL/Chicago/1445-W-Belden-Ave-60614/unit-4J/home/13352829,1445 W Belden Ave Unit 4J Chicago IL,1445 W Belden Ave Unit 4J Chicago IL,"1445 W Belden Ave #4j, Chicago, IL 60614, USA","(41.9232248, -87.6647789, 0.0)",41.9232248,-87.6647789,0.0
738,11158727.0,11158727/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Clean,Condo/Co-op,837 W Roscoe St Unit 1W,Chicago,IL,60657.0,10/12/2021,"$857,000",https://www.redfin.com/IL/Chicago/837-W-Roscoe-St-60657/unit-1W/home/12630199,837 W Roscoe St Unit 1W Chicago IL,837 W Roscoe St Unit 1W Chicago IL,"837 W Roscoe St #1w, Chicago, IL 60657, USA","(41.9433393, -87.6508806, 0.0)",41.9433393,-87.6508806,0.0
740,11347764.0,11347764/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Clean,Condo/Co-op,230 E Ontario St #1602,Chicago,IL,60611.0,5/24/2022,"$246,000",https://www.redfin.com/IL/Chicago/230-E-Ontario-St-60611/unit-1602/home/14097679,230 E Ontario St #1602 Chicago IL,230 E Ontario St #1602 Chicago IL,"230 E Ontario St #1602, Chicago, IL 60611, USA","(41.8936581, -87.62122289999999, 0.0)",41.8936581,-87.62122289999999,0.0
741,11330445.0,11330445/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Clean,Condo/Co-op,1366 N Dearborn St Unit 10BC,Chicago,IL,60610.0,3/31/2022,"$860,000",https://www.redfin.com/IL/Chicago/1366-N-Dearborn-St-60610/unit-10BC/home/177290170,1366 N Dearborn St Unit 10BC Chicago IL,1366 N Dearborn St Unit 10BC Chicago IL,"1366 N Dearborn St, Chicago, IL 60610, USA","(41.9077072, -87.63064930000002, 0.0)",41.9077072,-87.63064930000002,0.0
743,11310773.0,11310773/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Clean,Condo/Co-op,900 N Kingsbury St #827,Chicago,IL,60610.0,5/6/2022,"$417,000",https://www.redfin.com/IL/Chicago/900-N-Kingsbury-St-60610/unit-827/home/12681752,900 N Kingsbury St #827 Chicago IL,900 N Kingsbury St #827 Chicago IL,"900 N Kingsbury St APT 827, Chicago, IL 60610, USA","(41.8987738, -87.6447728, 0.0)",41.8987738,-87.6447728,0.0
744,11068753.0,11068753/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Clean,Condo/Co-op,159 E Walton Pl Unit 6E,Chicago,IL,60611.0,6/21/2021,"$892,500",https://www.redfin.com/IL/Chicago/159-E-Walton-Pl-60611/unit-6E/home/12626336,159 E Walton Pl Unit 6E Chicago IL,159 E Walton Pl Unit 6E Chicago IL,"159 E Walton Pl #6e, Chicago, IL 60611, USA","(41.8997872, -87.6234987, 0.0)",41.8997872,-87.6234987,0.0
745,11123395.0,11123395/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Clean,Condo/Co-op,400 E Randolph St #1403,Chicago,IL,60601.0,11/12/2021,"$615,000",https://www.redfin.com/IL/Chicago/400-E-Randolph-St-60601/unit-1403/home/14094463,400 E Randolph St #1403 Chicago IL,400 E Randolph St #1403 Chicago IL,"400 E Randolph St APT 1403, Chicago, IL 60601, USA","(41.8848489, -87.6168112, 0.0)",41.8848489,-87.6168112,0.0
746,11207934.0,11207934/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Clean,Single Family Residential,1919 N Fremont St,Chicago,IL,60614.0,1/7/2022,"$2,050,000",https://www.redfin.com/IL/Chicago/1919-N-Fremont-St-60614/home/13350691,1919 N Fremont St Chicago IL,1919 N Fremont St Chicago IL,"1919 N Fremont St, Chicago, IL 60614, USA","(41.9165638, -87.6506177, 0.0)",41.9165638,-87.6506177,0.0
747,11171631.0,11171631/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Clean,Single Family Residential,1909 N Oakley Ave,Chicago,IL,60647.0,1/7/2022,"$1,695,000",https://www.redfin.com/IL/Chicago/1909-N-Oakley-Ave-60647/home/13356224,1909 N Oakley Ave Chicago IL,1909 N Oakley Ave Chicago IL,"1909 N Oakley Ave, Chicago, IL 60647, USA","(41.9164924, -87.68465359999999, 0.0)",41.9164924,-87.68465359999999,0.0
748,11171631.0,11171631/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Clean,Single Family Residential,1909 N Oakley Ave,Chicago,IL,60647.0,1/7/2022,"$1,695,000",https://www.redfin.com/IL/Chicago/1909-N-Oakley-Ave-60647/home/13356224,1909 N Oakley Ave Chicago IL,1909 N Oakley Ave Chicago IL,"1909 N Oakley Ave, Chicago, IL 60647, USA","(41.9164924, -87.68465359999999, 0.0)",41.9164924,-87.68465359999999,0.0
749,11068286.0,11068286/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Clean,Single Family Residential,1710 N Rockwell St,Chicago,IL,60647.0,7/1/2021,"$1,090,000",https://www.redfin.com/IL/Chicago/1710-N-Rockwell-St-60647/home/13416218,1710 N Rockwell St Chicago IL,1710 N Rockwell St Chicago IL,"1710 N Rockwell St, Chicago, IL 60647, USA","(41.9124596, -87.6924428, 0.0)",41.9124596,-87.6924428,0.0
750,11322726.0,11322726/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Clean,Townhouse,2652 N Southport Ave Unit E,Chicago,IL,60614.0,4/5/2022,"$667,500",https://www.redfin.com/IL/Chicago/2652-N-Southport-Ave-60614/unit-E/home/178280316,2652 N Southport Ave Unit E Chicago IL,2652 N Southport Ave Unit E Chicago IL,"2652 N Southport Ave e, Chicago, IL 60614, USA","(41.9300619, -87.6648022, 0.0)",41.9300619,-87.6648022,0.0
751,11351687.0,11351687/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Clean,Townhouse,757 W Melrose St,Chicago,IL,60657.0,4/18/2022,"$785,000",https://www.redfin.com/IL/Chicago/757-W-Melrose-St-60657/home/13375538,757 W Melrose St Chicago IL,757 W Melrose St Chicago IL,"757 W Melrose St, Chicago, IL 60657, USA","(41.94092699999999, -87.648876, 0.0)",41.94092699999999,-87.648876,0.0
752,11051107.0,11051107/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Clean,Townhouse,1720 N LaSalle Dr #21,Chicago,IL,60614.0,6/21/2021,"$1,030,000",https://www.redfin.com/IL/Chicago/1720-N-La-Salle-St-60614/unit-21/home/13345335,1720 N LaSalle Dr #21 Chicago IL,1720 N LaSalle Dr #21 Chicago IL,"1720 N La Salle St APT 21, Chicago, IL 60614, USA","(41.914098, -87.6336366, 0.0)",41.914098,-87.6336366,0.0
753,11359639.0,11359639/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Clean,Townhouse,1816 N Dayton St Unit A,Chicago,IL,60614.0,5/3/2022,"$830,000",https://www.redfin.com/IL/Chicago/1816-N-Dayton-St-60614/unit-A/home/178847097,1816 N Dayton St Unit A Chicago IL,1816 N Dayton St Unit A Chicago IL,"1816 N Dayton St A, Chicago, IL 60614, USA","(41.91458189999999, -87.6499966, 0.0)",41.91458189999999,-87.6499966,0.0
754,11370297.0,11370297/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Clean,Townhouse,564 W Stratford Pl Unit A,Chicago,IL,60657.0,6/3/2022,"$757,500",https://www.redfin.com/IL/Chicago/564-W-Stratford-Pl-60657/unit-A/home/12577397,564 W Stratford Pl Unit A Chicago IL,564 W Stratford Pl Unit A Chicago IL,"564 W Stratford Pl A, Chicago, IL 60657, USA","(41.94554369999999, -87.64452159999999, 0.0)",41.94554369999999,-87.64452159999999,0.0
756,11173160.0,11173160/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Clean,Townhouse,1328 N Sutton Pl,Chicago,IL,60610.0,9/29/2021,"$1,060,000",https://www.redfin.com/IL/Chicago/1328-N-Sutton-Pl-60610/home/14113211,1328 N Sutton Pl Chicago IL,1328 N Sutton Pl Chicago IL,"1328 N Sutton Pl, Chicago, IL 60610, USA","(41.9066252, -87.63130149999999, 0.0)",41.9066252,-87.63130149999999,0.0
757,11298046.0,11298046/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Clean,Townhouse,560 W Stratford Pl Unit A,Chicago,IL,60657.0,5/27/2022,"$695,000",https://www.redfin.com/IL/Chicago/560-W-Stratford-Pl-60657/unit-A/home/13376606,560 W Stratford Pl Unit A Chicago IL,560 W Stratford Pl Unit A Chicago IL,"560 W Stratford Pl a, Chicago, IL 60657, USA","(41.945685, -87.64440599999999, 0.0)",41.945685,-87.64440599999999,0.0
759,11214538.0,11214538/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Clean,Parking,125 S Green St Unit P-86,Chicago,IL,60607.0,10/14/2021,"$32,500",https://www.redfin.com/IL/Chicago/125-S-Green-St-60607/unit-P-86/home/39569432,125 S Green St Unit P-86 Chicago IL,125 S Green St Unit P-86 Chicago IL,"125 S Green St p 86, Chicago, IL 60607, USA","(41.8796382, -87.6482089, 0.0)",41.8796382,-87.6482089,0.0
760,11064450.0,11064450/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Clean,Condo/Co-op,5555 N Sheridan Rd #1710,Chicago,IL,60640.0,7/28/2021,"$350,000",https://www.redfin.com/IL/Chicago/5555-N-Sheridan-Rd-60640/unit-1710/home/21835606,5555 N Sheridan Rd #1710 Chicago IL,5555 N Sheridan Rd #1710 Chicago IL,"5555 N Sheridan Rd #1710, Chicago, IL 60640, USA","(41.98333299999999, -87.6546058, 0.0)",41.98333299999999,-87.6546058,0.0
761,11164094.0,11164094/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Clean,Condo/Co-op,40 W Schiller St Unit A2,Chicago,IL,60610.0,8/24/2021,"$775,000",https://www.redfin.com/IL/Chicago/40-W-Schiller-St-60610/unit-A2/home/18972538,40 W Schiller St Unit A2 Chicago IL,40 W Schiller St Unit A2 Chicago IL,"40 W Schiller St a2, Chicago, IL 60610, USA","(41.9079781, -87.63037399999999, 0.0)",41.9079781,-87.63037399999999,0.0
762,10963757.0,10963757/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Clean,Condo/Co-op,3500 N Lake Shore Dr Unit 9A,Chicago,IL,60657.0,11/5/2021,"$475,000",https://www.redfin.com/IL/Chicago/3500-N-Lake-Shore-Dr-60657/unit-9A/home/177090871,3500 N Lake Shore Dr Unit 9A Chicago IL,3500 N Lake Shore Dr Unit 9A Chicago IL,"3500 N Lake Shore Dr. #9a, Chicago, IL 60657, USA","(41.9469685, -87.6428152, 0.0)",41.9469685,-87.6428152,0.0
763,11067577.0,11067577/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Clean,Condo/Co-op,3750 N Lake Shore Dr Unit 2C,Chicago,IL,60613.0,8/3/2021,"$215,000",https://www.redfin.com/IL/Chicago/3750-N-Lake-Shore-Dr-60613/unit-2C/home/178672751,3750 N Lake Shore Dr Unit 2C Chicago IL,3750 N Lake Shore Dr Unit 2C Chicago IL,"3750 N Lake Shore Dr. #2c, Chicago, IL 60613, USA","(41.9519345, -87.6453299, 0.0)",41.9519345,-87.6453299,0.0
768,10982315.0,10982315/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Fixed,,1301 North Dearborn Street 308,Chicago,IL,,08/13/2021,"$1,073,000",,1301 North Dearborn Street 308 Chicago IL,1301 North Dearborn Street 308 Chicago IL,"1301 N Dearborn St APT 308, Chicago, IL 60610, USA","(41.9061836, -87.62967689999999, 0.0)",41.9061836,-87.62967689999999,0.0
769,11013746.0,11013746/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Fixed,,4880 North Marine Drive 406,Chicago,IL,,03/11/2022,"$115,000",,4880 North Marine Drive 406 Chicago IL,4880 North Marine Drive 406 Chicago IL,"4880 N Marine Dr APT 406, Chicago, IL 60640, USA","(41.971395, -87.6509572, 0.0)",41.971395,-87.6509572,0.0
770,11026447.0,11026447/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,655 West Irving Park Road 605,Chicago,IL,,06/21/2021,"$141,250",,655 West Irving Park Road 605 Chicago IL,655 West Irving Park Road 605 Chicago IL,"655 W Irving Park Rd #605, Chicago, IL 60613, USA","(41.9544485, -87.64699859999999, 0.0)",41.9544485,-87.64699859999999,0.0
771,11029202.0,11029202/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,3800 North Lake Shore Drive 6E,Chicago,IL,,07/29/2021,"$555,000",,3800 North Lake Shore Drive 6E Chicago IL,3800 North Lake Shore Drive 6E Chicago IL,"3800 N Lake Shore Dr. #6e, Chicago, IL 60613, USA","(41.9526609, -87.6455043, 0.0)",41.9526609,-87.6455043,0.0
772,11029202.0,11029202/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Fixed,,3800 North Lake Shore Drive 6E,Chicago,IL,,07/29/2021,"$555,000",,3800 North Lake Shore Drive 6E Chicago IL,3800 North Lake Shore Drive 6E Chicago IL,"3800 N Lake Shore Dr. #6e, Chicago, IL 60613, USA","(41.9526609, -87.6455043, 0.0)",41.9526609,-87.6455043,0.0
773,11035585.0,11035585/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Fixed,,2239 West Belmont Avenue 3,Chicago,IL,,06/18/2021,"$875,000",,2239 West Belmont Avenue 3 Chicago IL,2239 West Belmont Avenue 3 Chicago IL,"2239 W Belmont Ave #3, Chicago, IL 60618, USA","(41.9392951, -87.684751, 0.0)",41.9392951,-87.684751,0.0
774,11045008.0,11045008/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Fixed,,507 West Briar Place 2,Chicago,IL,,06/29/2021,"$735,000",,507 West Briar Place 2 Chicago IL,507 West Briar Place 2 Chicago IL,"507 W Briar Pl APT 2, Chicago, IL 60657, USA","(41.9384502, -87.6422886, 0.0)",41.9384502,-87.6422886,0.0
775,11045924.0,11045924/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,647 West Aldine Street 2E,Chicago,IL,,06/18/2021,"$1,100,000",,647 West Aldine Street 2E Chicago IL,647 West Aldine Street 2E Chicago IL,"647 W Aldine Ave #2e, Chicago, IL 60657, USA","(41.94165050000001, -87.64630129999999, 0.0)",41.94165050000001,-87.64630129999999,0.0
776,11045924.0,11045924/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Fixed,,647 West Aldine Street 2E,Chicago,IL,,06/18/2021,"$1,100,000",,647 West Aldine Street 2E Chicago IL,647 West Aldine Street 2E Chicago IL,"647 W Aldine Ave #2e, Chicago, IL 60657, USA","(41.94165050000001, -87.64630129999999, 0.0)",41.94165050000001,-87.64630129999999,0.0
777,11066593.0,11066593/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Fixed,,1366 East Madison Park Avenue ,Chicago,IL,,07/09/2021,"$900,000",,1366 East Madison Park Avenue  Chicago IL,1366 East Madison Park Avenue  Chicago IL,"1366 E Madison Park, Chicago, IL 60615, USA","(41.8033141, -87.5924538, 0.0)",41.8033141,-87.5924538,0.0
778,11067011.0,11067011/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Fixed,,2947 North Clark Street 2S,Chicago,IL,,10/22/2021,"$850,000",,2947 North Clark Street 2S Chicago IL,2947 North Clark Street 2S Chicago IL,"2947 N Clark St #2s, Chicago, IL 60657, USA","(41.9360777, -87.6473194, 0.0)",41.9360777,-87.6473194,0.0
779,11068236.0,11068236/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,1441 West Berwyn Avenue 1,Chicago,IL,,06/17/2021,"$570,000",,1441 West Berwyn Avenue 1 Chicago IL,1441 West Berwyn Avenue 1 Chicago IL,"1441 W Berwyn Ave #1, Chicago, IL 60640, USA","(41.9777986, -87.66640369999999, 0.0)",41.9777986,-87.66640369999999,0.0
780,11068271.0,11068271/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Fixed,,914 West Schubert Avenue 3,Chicago,IL,,07/06/2021,"$420,000",,914 West Schubert Avenue 3 Chicago IL,914 West Schubert Avenue 3 Chicago IL,"914 W Schubert Ave APT 3, Chicago, IL 60614, USA","(41.9310956, -87.6522329, 0.0)",41.9310956,-87.6522329,0.0
781,11077020.0,11077020/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,155 North Harbor Drive 1706,Chicago,IL,,07/12/2021,"$310,000",,155 North Harbor Drive 1706 Chicago IL,155 North Harbor Drive 1706 Chicago IL,"155 N Harbor Dr APT 1706, Chicago, IL 60601, USA","(41.8850094, -87.6148097, 0.0)",41.8850094,-87.6148097,0.0
782,11078756.0,11078756/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,739 West Brompton Avenue 1N,Chicago,IL,,08/06/2021,"$585,000",,739 West Brompton Avenue 1N Chicago IL,739 West Brompton Avenue 1N Chicago IL,"739 W Brompton Ave #1n, Chicago, IL 60657, USA","(41.946105, -87.648231, 0.0)",41.946105,-87.648231,0.0
783,11078984.0,11078984/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,5918 West Patterson Avenue ,Chicago,IL,,06/30/2021,"$560,000",,5918 West Patterson Avenue  Chicago IL,5918 West Patterson Avenue  Chicago IL,"5918 W Patterson Ave, Chicago, IL 60634, USA","(41.9468834, -87.77504569999999, 0.0)",41.9468834,-87.77504569999999,0.0
784,11080988.0,11080988/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Fixed,,3806 North Fremont Street 3,Chicago,IL,,07/07/2021,"$264,900",,3806 North Fremont Street 3 Chicago IL,3806 North Fremont Street 3 Chicago IL,"3806 N Fremont St APT 3, Chicago, IL 60613, USA","(41.9514153, -87.652357, 0.0)",41.9514153,-87.652357,0.0
785,11082117.0,11082117/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,4920 North Marine Drive S210,Chicago,IL,,07/14/2021,"$100,000",,4920 North Marine Drive S210 Chicago IL,4920 North Marine Drive S210 Chicago IL,"4920 N Marine Dr S210, Chicago, IL 60640, USA","(41.9729141, -87.6517575, 0.0)",41.9729141,-87.6517575,0.0
786,11083563.0,11083563/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,21 East Huron Street 3305,Chicago,IL,,08/26/2021,"$1,400,000",,21 East Huron Street 3305 Chicago IL,21 East Huron Street 3305 Chicago IL,"21 E Huron St APT 3305, Chicago, IL 60611, USA","(41.8945027, -87.6271275, 0.0)",41.8945027,-87.6271275,0.0
787,11090362.0,11090362/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,3300 North Lake Shore Drive 4D,Chicago,IL,,08/31/2021,"$347,500",,3300 North Lake Shore Drive 4D Chicago IL,3300 North Lake Shore Drive 4D Chicago IL,"3300 N Lake Shore Dr. #4d, Chicago, IL 60657, USA","(41.94247310000001, -87.6403411, 0.0)",41.94247310000001,-87.6403411,0.0
788,11090391.0,11090391/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,1907 North Oakley Avenue ,Chicago,IL,,06/28/2021,"$745,000",,1907 North Oakley Avenue  Chicago IL,1907 North Oakley Avenue  Chicago IL,"1907 N Oakley Ave, Chicago, IL 60647, USA","(41.9164785, -87.68467389999999, 0.0)",41.9164785,-87.68467389999999,0.0
789,11091731.0,11091731/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,2550 North Lakeview Avenue S3102,Chicago,IL,,08/03/2021,"$3,000,000",,2550 North Lakeview Avenue S3102 Chicago IL,2550 North Lakeview Avenue S3102 Chicago IL,"2550 N Lakeview Ave s3102, Chicago, IL 60614, USA","(41.9291507, -87.6401127, 0.0)",41.9291507,-87.6401127,0.0
790,11093604.0,11093604/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,3735 North Lakewood Avenue ,Chicago,IL,,08/25/2021,"$1,890,000",,3735 North Lakewood Avenue  Chicago IL,3735 North Lakewood Avenue  Chicago IL,"3735 N Lakewood Ave, Chicago, IL 60613, USA","(41.9500298, -87.6613907, 0.0)",41.9500298,-87.6613907,0.0
791,11096586.0,11096586/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,3400 North Lake Shore Drive 2BC,Chicago,IL,,07/12/2021,"$2,500,000",,3400 North Lake Shore Drive 2BC Chicago IL,3400 North Lake Shore Drive 2BC Chicago IL,"3400 N Lake Shore Dr., Chicago, IL 60657, USA","(41.9436539, -87.64096250000001, 0.0)",41.9436539,-87.64096250000001,0.0
792,11096586.0,11096586/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Fixed,,3400 North Lake Shore Drive 2BC,Chicago,IL,,07/12/2021,"$2,500,000",,3400 North Lake Shore Drive 2BC Chicago IL,3400 North Lake Shore Drive 2BC Chicago IL,"3400 N Lake Shore Dr., Chicago, IL 60657, USA","(41.9436539, -87.64096250000001, 0.0)",41.9436539,-87.64096250000001,0.0
793,11102843.0,11102843/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Fixed,,3816 North Fremont Street 2,Chicago,IL,,08/16/2021,"$550,000",,3816 North Fremont Street 2 Chicago IL,3816 North Fremont Street 2 Chicago IL,"3816 N Fremont St APT 2, Chicago, IL 60613, USA","(41.9517795, -87.65237169999999, 0.0)",41.9517795,-87.65237169999999,0.0
794,11102940.0,11102940/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,1311 West Rosedale Avenue ,Chicago,IL,,06/29/2021,"$865,000",,1311 West Rosedale Avenue  Chicago IL,1311 West Rosedale Avenue  Chicago IL,"1311 W Rosedale Ave, Chicago, IL 60660, USA","(41.9887976, -87.6632339, 0.0)",41.9887976,-87.6632339,0.0
795,11105198.0,11105198/Brad Lippitz Group/Listing,Brad Lippitz Group,Listing,Fixed,,3150 North Lake Shore Drive 23A,Chicago,IL,,08/16/2021,"$830,000",,3150 North Lake Shore Drive 23A Chicago IL,3150 North Lake Shore Drive 23A Chicago IL,"3150 N Lake Shore Dr. #23a, Chicago, IL 60657, USA","(41.9389609, -87.6388805, 0.0)",41.9389609,-87.6388805,0.0
796,11105198.0,11105198/Brad Lippitz Group/Buyers,Brad Lippitz Group,Buyers,Fixed,,3150 North Lake Shore Drive 23A,Chicago,IL,,08/16/2021,"$830,000",,3150 North Lake Shore Drive 23A Chicago IL,3150 North Lake Shore Drive 23A Chicago IL,"3150 N Lake Shore Dr. #23a, Chicago, IL 60657, USA","(41.9389609, -87.6388805, 0.0)",41.9389609,-87.6388805,0.0
